time_elapsed,serial_timesteps,policy_loss,clipfrac,value_loss,explained_variance,n_updates,policy_entropy,fps,approxkl,total_timesteps,ep_len_mean,ep_reward_mean
1519.6938951015472,166144,-0.0066507407,0.171875,0.013465445,0.7940738648176193,1298,1.415419,970,0.0015279119,1329152,2224.93,15.86
1520.751299381256,166272,-0.006300351,0.10888672,0.01632466,0.7970914989709854,1299,1.4492667,1120,0.0013882577,1330176,2224.93,15.86
1521.6666252613068,166400,-0.0076989555,0.14355469,0.01406694,0.8609138429164886,1300,1.4192027,939,0.0015858681,1331200,2212.31,16.07
1522.7589831352234,166528,-0.010494022,0.1616211,0.019580593,0.8651331812143326,1301,1.4332659,1076,0.0015946728,1332224,2212.31,16.07
1523.7120516300201,166656,-0.009076683,0.12524414,0.030113297,0.6886503100395203,1302,1.4511614,1022,0.0014566492,1333248,2212.31,16.07
1524.7161898612976,166784,-0.008343781,0.14624023,0.028928198,0.6872692704200745,1303,1.4395959,1105,0.0015932072,1334272,2212.31,16.07
1525.643942117691,166912,-0.0064518866,0.111572266,0.021162232,0.8034306466579437,1304,1.4408811,1036,0.0012776388,1335296,2212.31,16.07
1526.634090423584,167040,-0.006973469,0.16577148,0.022973232,0.7413507699966431,1305,1.4272199,1019,0.0025328528,1336320,2211.48,16.09
1527.6401960849762,167168,-0.0076883473,0.15112305,0.039365973,0.7198804616928101,1306,1.4149928,821,0.0016824616,1337344,2211.48,16.09
1528.8882369995117,167296,-0.005610049,0.12988281,0.026801048,0.6413661539554596,1307,1.4319934,1078,0.0013255012,1338368,2211.48,16.09
1529.8392279148102,167424,-0.007878801,0.14038086,0.024488997,0.8080506175756454,1308,1.3946388,968,0.001444188,1339392,2198.82,16.2
1530.8989734649658,167552,-0.0077159517,0.17089844,0.019428797,0.8509073108434677,1309,1.4400642,1045,0.0017656899,1340416,2198.82,16.2
1531.8802399635315,167680,-0.0073221694,0.115234375,0.022976816,0.7816789448261261,1310,1.434328,1042,0.0011354764,1341440,2198.82,16.2
1532.8639883995056,167808,-0.00811913,0.1574707,0.019645283,0.815597414970398,1311,1.4085776,1033,0.001595027,1342464,2198.82,16.2
1533.8568711280823,167936,-0.006854838,0.15258789,0.01421671,0.8987985998392105,1312,1.4137284,900,0.001501201,1343488,2198.03,16.26
1534.9954783916473,168064,-0.007076012,0.1394043,0.01533457,0.8803590834140778,1313,1.4358582,999,0.0014605477,1344512,2198.03,16.26
1536.022331237793,168192,-0.0069082174,0.10546875,0.033371143,0.6805742681026459,1314,1.4364328,951,0.0013186671,1345536,2198.03,16.26
1537.1010611057281,168320,-0.008615469,0.13696289,0.020651443,0.7090241014957428,1315,1.4189861,829,0.0014790633,1346560,2194.58,16.28
1538.3383643627167,168448,-0.0084569175,0.18017578,0.022188703,0.8206400722265244,1316,1.4037149,1026,0.0019620596,1347584,2194.58,16.28
1539.3384079933167,168576,-0.008075893,0.16625977,0.015530517,0.8459216207265854,1317,1.3938367,1093,0.0014767537,1348608,2191.74,16.3
1540.2759630680084,168704,-0.007071983,0.13793945,0.009184183,0.8969367668032646,1318,1.4520832,1083,0.0012381952,1349632,2191.74,16.3
1541.222984790802,168832,-0.0071837315,0.15527344,0.023633085,0.7907886207103729,1319,1.4214141,857,0.0013600338,1350656,2193.57,16.25
1542.4211473464966,168960,-0.008756781,0.11767578,0.019631542,0.8458269834518433,1320,1.4097629,879,0.0012251117,1351680,2193.57,16.25
1543.5874633789062,169088,-0.0055227047,0.14233398,0.01730169,0.8254039883613586,1321,1.3926321,1025,0.0015586624,1352704,2193.57,16.25
1544.5874173641205,169216,-0.00859981,0.12182617,0.011548414,0.8821533918380737,1322,1.4358644,1016,0.00122951,1353728,2193.57,16.25
1545.5969724655151,169344,-0.006364494,0.122802734,0.01871519,0.8676338195800781,1323,1.4098856,977,0.0012730868,1354752,2189.23,16.26
1546.6465747356415,169472,-0.008380531,0.10571289,0.015609604,0.872999832034111,1324,1.3843387,966,0.0009746378,1355776,2188.44,16.21
1547.7086532115936,169600,-0.0077737328,0.123291016,0.014751197,0.8868691474199295,1325,1.3911018,971,0.0012676184,1356800,2188.44,16.21
1548.7638025283813,169728,-0.007953193,0.123535156,0.027071554,0.7220299541950226,1326,1.4038697,893,0.0016659051,1357824,2192.28,16.09
1549.9117016792297,169856,-0.008055479,0.12524414,0.013602033,0.8663318753242493,1327,1.3816435,819,0.0011795853,1358848,2192.28,16.09
1551.1639938354492,169984,-0.0072320546,0.16479492,0.015611913,0.8162168115377426,1328,1.3754824,886,0.0018384457,1359872,2192.28,16.09
1552.320945262909,170112,-0.008783016,0.12695312,0.016391404,0.89832504093647,1329,1.3769925,1009,0.0013258003,1360896,2192.28,16.09
1553.3370258808136,170240,-0.006993222,0.17749023,0.032794274,0.8447443246841431,1330,1.3583013,1120,0.002230808,1361920,2192.28,16.09
1554.2521867752075,170368,-0.0041835275,0.11743164,0.031721603,0.6909740269184113,1331,1.3585492,975,0.0022160131,1362944,2196.5,16.08
1555.304012298584,170496,-0.007317652,0.10668945,0.022594778,0.7640490084886551,1332,1.3638421,962,0.0011812563,1363968,2196.5,16.08
1556.3701665401459,170624,-0.008485443,0.12402344,0.026475182,0.7574591934680939,1333,1.3672421,1065,0.0014206563,1364992,2196.5,16.08
1557.3335418701172,170752,-0.0083727,0.14453125,0.018366376,0.8224492818117142,1334,1.3874214,973,0.0014055658,1366016,2196.5,16.08
1558.387542963028,170880,-0.007264445,0.13720703,0.014692948,0.8321325033903122,1335,1.3726017,1048,0.0013768501,1367040,2196.5,16.08
1559.3663589954376,171008,-0.0067528198,0.16357422,0.009993561,0.8587764948606491,1336,1.3548418,1172,0.0014597514,1368064,2196.5,16.08
1560.2414729595184,171136,-0.009206896,0.17504883,0.013687409,0.8819152042269707,1337,1.3571376,1072,0.0016713272,1369088,2196.13,16.07
1561.197175502777,171264,-0.0054535056,0.10839844,0.018463785,0.782805323600769,1338,1.3557062,1168,0.0013014735,1370112,2204.88,15.97
1562.0749135017395,171392,-0.0074136825,0.13623047,0.017785517,0.8308026343584061,1339,1.3343574,1063,0.001442705,1371136,2208.08,15.98
1563.039563179016,171520,-0.008042842,0.1652832,0.016245987,0.869988352060318,1340,1.343069,1144,0.0017861733,1372160,2208.08,15.98
1563.9360027313232,171648,-0.009212452,0.1472168,0.013480522,0.9057101458311081,1341,1.3401815,1177,0.0015672724,1373184,2197.77,16.1
1564.80815243721,171776,-0.0074203955,0.14428711,0.013185976,0.918774388730526,1342,1.3445005,1194,0.0013182015,1374208,2197.77,16.1
1565.6680567264557,171904,-0.0055766986,0.11743164,0.015543087,0.8655762523412704,1343,1.3256992,1146,0.0015139617,1375232,2197.77,16.1
1566.563533782959,172032,-0.009568861,0.14746094,0.010464996,0.9005856961011887,1344,1.3454292,1067,0.0015174332,1376256,2197.77,16.1
1567.5244071483612,172160,-0.006517284,0.16333008,0.008880331,0.9308755472302437,1345,1.3562069,1044,0.0016423353,1377280,2197.58,16.1
1568.5063979625702,172288,-0.00755128,0.18237305,0.0152837625,0.8666794300079346,1346,1.3271819,1067,0.0017961424,1378304,2194.31,16.11
1569.4677975177765,172416,-0.007059,0.15063477,0.012146269,0.8645436614751816,1347,1.3732476,858,0.001712811,1379328,2194.31,16.11
1570.6636137962341,172544,-0.006477014,0.13916016,0.011623856,0.8795846402645111,1348,1.3632094,950,0.0013848076,1380352,2194.31,16.11
1571.743731021881,172672,-0.007489064,0.115234375,0.00997115,0.8985526263713837,1349,1.3464475,885,0.0011613145,1381376,2212.39,15.97
1572.9024858474731,172800,-0.007429304,0.11767578,0.013239925,0.9147310480475426,1350,1.3322521,1040,0.001125204,1382400,2206.73,15.99
1573.8894264698029,172928,-0.0055686957,0.13012695,0.034235366,0.7554460316896439,1351,1.3559672,954,0.001281498,1383424,2207.27,15.98
1574.9637117385864,173056,-0.0071500735,0.12548828,0.022110485,0.8522027283906937,1352,1.3233598,1111,0.0012113415,1384448,2207.27,15.98
1575.8876490592957,173184,-0.0072306343,0.17919922,0.026572773,0.8553150445222855,1353,1.3791146,1093,0.0017130794,1385472,2207.27,15.98
