total_timesteps,fps,policy_entropy,approxkl,clipfrac,value_loss,explained_variance,time_elapsed,serial_timesteps,policy_loss,n_updates,ep_len_mean,ep_reward_mean
2569216,1110,1.4400889,0.0006839975,0.1772461,0.001339425,0.9697616677731276,2786.599878311157,321152,-0.005204659,2509,1705.97,20.29
2570240,1096,1.3780816,0.00070601597,0.15771484,0.0013331891,0.9701548665761948,2787.5237815380096,321280,-0.0057233823,2510,1705.97,20.29
2571264,1022,1.4317567,0.00071613747,0.14941406,0.012861521,0.7352609038352966,2788.4592661857605,321408,-0.0031422637,2511,1705.97,20.29
2572288,1020,1.4233576,0.0006354054,0.12988281,0.008053652,0.8947971314191818,2789.4636244773865,321536,-0.005463817,2512,1711.74,20.18
2573312,939,1.3541702,0.0009697034,0.17358398,0.014411075,0.8763835281133652,2790.4693882465363,321664,-0.004649475,2513,1712.44,20.17
2574336,1061,1.4027452,0.0006200676,0.14404297,0.0051722657,0.9166848734021187,2791.5614829063416,321792,-0.0051012496,2514,1714.56,20.13
2575360,1018,1.3466551,0.0005966931,0.12768555,0.0035741713,0.9203286170959473,2792.52813744545,321920,-0.004409852,2515,1714.25,20.14
2576384,979,1.4088956,0.0007397739,0.1550293,0.0016862253,0.963654775172472,2793.5363659858704,322048,-0.0053102807,2516,1714.25,20.14
2577408,1055,1.4073536,0.0006368276,0.14697266,0.0031760873,0.9493874497711658,2794.584461450577,322176,-0.005090558,2517,1714.23,20.14
2578432,1103,1.4047099,0.0008026754,0.18139648,0.0044561657,0.9305896833539009,2795.556974172592,322304,-0.0040081474,2518,1714.23,20.14
2579456,1009,1.39062,0.0011738272,0.1352539,0.0024336397,0.9588805809617043,2796.487432718277,322432,-0.0044558817,2519,1714.52,20.13
2580480,1015,1.3832414,0.0005961692,0.15405273,0.0018597143,0.9523889683187008,2797.504189968109,322560,-0.0052947095,2520,1714.52,20.13
2581504,1110,1.4109397,0.0007799213,0.18774414,0.001247147,0.9719984643161297,2798.515125274658,322688,-0.005123473,2521,1714.52,20.13
2582528,1099,1.4149851,0.0006078246,0.14770508,0.0013687448,0.9700624402612448,2799.439034461975,322816,-0.0042697424,2522,1714.52,20.13
2583552,1065,1.4079442,0.00081195525,0.16918945,0.0017654053,0.9734042324125767,2800.372228860855,322944,-0.0051499344,2523,1714.52,20.13
2584576,1075,1.4279542,0.00079770316,0.16552734,0.001443707,0.9713254161179066,2801.336075782776,323072,-0.006062197,2524,1714.52,20.13
2585600,1115,1.4088209,0.00060449913,0.123291016,0.0018542081,0.9595655053853989,2802.2908260822296,323200,-0.004975524,2525,1714.52,20.13
2586624,930,1.3884137,0.000548835,0.111083984,0.0038389002,0.9416566230356693,2803.2108256816864,323328,-0.005854737,2526,1714.26,20.13
2587648,1050,1.3953745,0.00080937037,0.1508789,0.01115374,0.8672814518213272,2804.3138341903687,323456,-0.0040423167,2527,1714.26,20.13
2588672,988,1.385095,0.0005786758,0.10644531,0.0066510397,0.8973347693681717,2805.290768146515,323584,-0.0048427354,2528,1710.7,20.21
2589696,1135,1.4215243,0.0006016786,0.14746094,0.0027365405,0.9279818385839462,2806.3284919261932,323712,-0.0044586873,2529,1710.7,20.21
2590720,1026,1.4262702,0.0007784971,0.17529297,0.0019469776,0.965488001704216,2807.2316122055054,323840,-0.005625165,2530,1711.37,20.2
2591744,1030,1.4418517,0.000601876,0.14233398,0.0020733154,0.9552338793873787,2808.2313075065613,323968,-0.005162145,2531,1711.37,20.2
2592768,969,1.4322855,0.0006881947,0.15771484,0.002199397,0.9579320885241032,2809.2267215251923,324096,-0.005553077,2532,1711.81,20.2
2593792,1075,1.4133149,0.00053176784,0.08862305,0.0019093888,0.952706765383482,2810.2848043441772,324224,-0.0056949994,2533,1711.81,20.2
2594816,1086,1.4434481,0.00074044423,0.16357422,0.00375975,0.9085089862346649,2811.238430261612,324352,-0.004821147,2534,1711.81,20.2
2595840,1176,1.4403312,0.0013206438,0.24536133,0.01480234,0.7523871511220932,2812.1831221580505,324480,-0.006184789,2535,1711.81,20.2
2596864,1156,1.3940644,0.00064118503,0.15649414,0.0019026409,0.9513564109802246,2813.055361509323,324608,-0.006191577,2536,1711.81,20.2
2597888,1060,1.4630867,0.00067532633,0.1586914,0.0013370581,0.9710825178772211,2813.942364215851,324736,-0.0056628715,2537,1711.81,20.2
2598912,1142,1.3880062,0.000704767,0.16333008,0.0017772171,0.9633977934718132,2814.9094071388245,324864,-0.0054803127,2538,1711.81,20.2
2599936,1050,1.4240041,0.0006734489,0.15429688,0.0023812691,0.9502005651593208,2815.8068697452545,324992,-0.004150833,2539,1710.54,20.22
2600960,849,1.3865764,0.0008746119,0.1730957,0.01164555,0.8493237048387527,2816.7844445705414,325120,-0.0056407484,2540,1712.13,20.18
2601984,877,1.379731,0.00088653003,0.19262695,0.003694922,0.9285711199045181,2817.9929852485657,325248,-0.0063942657,2541,1713.2,20.18
2603008,1034,1.4239376,0.0007639036,0.15893555,0.014331896,0.7574619501829147,2819.161298274994,325376,-0.004051461,2542,1713.2,20.18
2604032,1104,1.446807,0.00090193324,0.1459961,0.016791971,0.799818754196167,2820.1538116931915,325504,-0.004999511,2543,1713.2,20.18
2605056,920,1.4062049,0.0009783196,0.20239258,0.0116829695,0.8533122688531876,2821.0830256938934,325632,-0.0046671387,2544,1713.88,20.17
2606080,942,1.4021525,0.0006324075,0.12841797,0.009548399,0.8742538392543793,2822.197197675705,325760,-0.00581236,2545,1713.85,20.17
2607104,1094,1.4579105,0.00053743995,0.13671875,0.0027846033,0.9320668801665306,2823.286075592041,325888,-0.005812414,2546,1713.85,20.17
2608128,1058,1.4555904,0.00054054207,0.1328125,0.0017115279,0.9581063576042652,2824.2239787578583,326016,-0.004677629,2547,1713.85,20.17
2609152,1029,1.4319261,0.0006088412,0.13500977,0.0015895435,0.9645398817956448,2825.1939573287964,326144,-0.0051783314,2548,1713.85,20.17
2610176,1005,1.4646128,0.0007704031,0.19458008,0.0015508882,0.9678123332560062,2826.1900362968445,326272,-0.004971908,2549,1713.85,20.17
2611200,982,1.4558713,0.00064118835,0.12695312,0.0017254306,0.9627087935805321,2827.210525035858,326400,-0.004776025,2550,1713.85,20.17
2612224,1170,1.4181585,0.0007599195,0.17797852,0.0021822178,0.951775886118412,2828.2543952465057,326528,-0.0042860406,2551,1713.85,20.17
2613248,913,1.4550118,0.00062893913,0.15673828,0.0023502233,0.953904565423727,2829.1305873394012,326656,-0.005213367,2552,1713.8,20.17
2614272,900,1.4378053,0.00086442335,0.19995117,0.010812024,0.8826770335435867,2830.2535676956177,326784,-0.0049473494,2553,1714.38,20.16
2615296,895,1.4190149,0.00085403095,0.16748047,0.007920587,0.8476160019636154,2831.3936364650726,326912,-0.005286593,2554,1714.84,20.16
2616320,1046,1.4550757,0.0007700084,0.13647461,0.027355593,0.7662893682718277,2832.5388519763947,327040,-0.0054377792,2555,1714.84,20.16
2617344,1059,1.4685452,0.00059483905,0.14868164,0.014244565,0.806908443570137,2833.5189003944397,327168,-0.0055214926,2556,1714.84,20.16
2618368,970,1.4126414,0.0007704157,0.16577148,0.017208071,0.8167490661144257,2834.486672639847,327296,-0.0054565715,2557,1718.93,20.09
2619392,1060,1.4149075,0.0007627188,0.16040039,0.0038010082,0.9306119233369827,2835.5436913967133,327424,-0.004957229,2558,1718.93,20.09
2620416,1054,1.4320072,0.0006839804,0.17260742,0.001970137,0.954566702246666,2836.5115926265717,327552,-0.004561439,2559,1718.93,20.09
2621440,1009,1.4319379,0.0005674634,0.13232422,0.0027866862,0.9487775601446629,2837.48530292511,327680,-0.0049443073,2560,1723.52,20.04
2622464,1110,1.4169195,0.0005524515,0.10522461,0.0016349619,0.9576220624148846,2838.500880718231,327808,-0.0036568618,2561,1723.52,20.04
2623488,1123,1.4595203,0.0007278405,0.19018555,0.0015919725,0.9659886956214905,2839.4248597621918,327936,-0.004842705,2562,1723.52,20.04
2624512,1194,1.4407027,0.0006137885,0.16186523,0.0011738542,0.9732602741569281,2840.338084936142,328064,-0.005148801,2563,1723.52,20.04
2625536,1155,1.443145,0.00064512365,0.16137695,0.0016705377,0.9668917767703533,2841.1964704990387,328192,-0.003920763,2564,1723.52,20.04
2626560,1171,1.4615177,0.0005386332,0.12573242,0.009168426,0.9122676104307175,2842.083671569824,328320,-0.004715104,2565,1723.68,20.03
2627584,1190,1.397201,0.0006751381,0.1586914,0.013662679,0.7932560294866562,2842.9592368602753,328448,-0.0035166808,2566,1723.71,20.03
2628608,1147,1.4169316,0.00078919594,0.15625,0.015129918,0.8398574590682983,2843.8212780952454,328576,-0.004853675,2567,1724.11,20.02
2629632,1115,1.4484936,0.00068182487,0.16113281,0.0033407065,0.9407682754099369,2844.7156937122345,328704,-0.0046265293,2568,1724.86,20.0
2630656,1135,1.454857,0.0005522443,0.1328125,0.0020733965,0.9574586749076843,2845.6363394260406,328832,-0.0052578263,2569,1724.86,20.0
2631680,1148,1.4198525,0.0005572975,0.13183594,0.0022760606,0.9567532911896706,2846.5395381450653,328960,-0.0035655594,2570,1724.84,20.0
2632704,1088,1.4009652,0.0007177399,0.1706543,0.0017825395,0.9588768817484379,2847.432455062866,329088,-0.0053314567,2571,1724.84,20.0
2633728,1135,1.4312309,0.00057637686,0.13476562,0.0015521679,0.9671249315142632,2848.374815225601,329216,-0.005390228,2572,1724.84,20.0
2634752,1097,1.4178562,0.00057594676,0.14282227,0.0022068713,0.9599634148180485,2849.2786757946014,329344,-0.0037172115,2573,1724.51,20.01
2635776,1166,1.3866864,0.0005142012,0.11645508,0.0017872099,0.9598825685679913,2850.213396549225,329472,-0.004925861,2574,1724.51,20.01
2636800,1157,1.4207883,0.00065981195,0.15454102,0.0013432036,0.9665828496217728,2851.092498064041,329600,-0.005000343,2575,1724.51,20.01
2637824,1127,1.4248456,0.00067440985,0.1586914,0.0011862378,0.9722711611539125,2851.979350566864,329728,-0.0056289686,2576,1724.51,20.01
2638848,1010,1.4167094,0.0008875985,0.19970703,0.0012416285,0.9705296792089939,2852.888617992401,329856,-0.0054747597,2577,1724.51,20.01
2639872,829,1.4191828,0.000980039,0.19555664,0.015994756,0.8003544062376022,2853.9037384986877,329984,-0.0035324926,2578,1723.53,20.02
2640896,999,1.3836026,0.0008309869,0.17553711,0.009525331,0.9027035236358643,2855.1406531333923,330112,-0.0034084371,2579,1723.53,20.02
2641920,896,1.3495874,0.0019800256,0.18408203,0.0053351093,0.906902626156807,2856.1669228076935,330240,-0.0038494845,2580,1721.9,20.06
2642944,996,1.4175712,0.00063103996,0.15209961,0.0024430829,0.9375599436461926,2857.3103058338165,330368,-0.0044973055,2581,1721.9,20.06
2643968,1070,1.4175215,0.00079658173,0.17919922,0.0013737996,0.9735274575650692,2858.34001994133,330496,-0.004988821,2582,1721.9,20.06
2644992,1048,1.3607861,0.0006276095,0.15625,0.0026015746,0.9507978744804859,2859.2983491420746,330624,-0.0051534926,2583,1724.6,20.04
2646016,1094,1.4343557,0.000703798,0.16381836,0.0017569663,0.9581170678138733,2860.276394367218,330752,-0.005062834,2584,1724.6,20.04
2647040,1078,1.434037,0.0007871466,0.16333008,0.001318631,0.9743788074702024,2861.213780403137,330880,-0.006247016,2585,1724.6,20.04
2648064,1104,1.4060261,0.00052808574,0.1274414,0.0019578687,0.9536762572824955,2862.1653990745544,331008,-0.0054278523,2586,1724.6,20.04
2649088,1007,1.4040772,0.0010147708,0.22998047,0.0016092027,0.9673734605312347,2863.09410905838,331136,-0.0052914917,2587,1725.04,20.04
2650112,1003,1.4267461,0.0006825198,0.15722656,0.0012390785,0.9719369970262051,2864.1118919849396,331264,-0.005380367,2588,1725.04,20.04
2651136,1116,1.4606551,0.00063923455,0.16259766,0.0011104908,0.9764762222766876,2865.1341032981873,331392,-0.005103795,2589,1725.04,20.04
2652160,1120,1.4204757,0.00078875,0.1730957,0.005065693,0.9009182825684547,2866.052295923233,331520,-0.0043916376,2590,1725.04,20.04
2653184,1200,1.3937557,0.000603362,0.14672852,0.0054725884,0.9296521544456482,2866.9680824279785,331648,-0.00475183,2591,1725.04,20.04
2654208,1079,1.4292393,0.0009073595,0.2055664,0.00265519,0.9442076571285725,2867.8224103450775,331776,-0.005754319,2592,1724.61,20.05
2655232,1007,1.3795252,0.00059558655,0.14038086,0.0019992918,0.9603637605905533,2868.773754835129,331904,-0.0056285174,2593,1725.03,20.05
2656256,1096,1.4146209,0.0005725413,0.13964844,0.0018449005,0.9510160312056541,2869.7913858890533,332032,-0.0044618016,2594,1725.03,20.05
2657280,1124,1.4378221,0.00062961405,0.15820312,0.0017266124,0.9670430980622768,2870.7268059253693,332160,-0.005110939,2595,1725.03,20.05
2658304,971,1.3767815,0.00060317595,0.14428711,0.0031853574,0.9337881803512573,2871.639055967331,332288,-0.0048412634,2596,1722.48,20.07
2659328,1048,1.4249344,0.00063084444,0.13574219,0.0066679,0.8959070220589638,2872.6953365802765,332416,-0.004775264,2597,1722.48,20.07
2660352,1008,1.3754127,0.0012539285,0.19677734,0.0030372662,0.9306914508342743,2873.6735022068024,332544,-0.0049185194,2598,1721.96,20.08
2661376,1183,1.4246082,0.0005944457,0.14746094,0.001819506,0.9556418545544147,2874.6907863616943,332672,-0.004732763,2599,1721.96,20.08
2662400,1158,1.4104632,0.00067154056,0.14086914,0.0021072528,0.9524879716336727,2875.557566165924,332800,-0.004635269,2600,1720.4,20.11
2663424,1012,1.4317727,0.00059015106,0.1459961,0.0012660533,0.9751441385596991,2876.44313454628,332928,-0.0055036154,2601,1720.4,20.11
2664448,1006,1.4297696,0.0008179302,0.19824219,0.0012973915,0.9742235690355301,2877.4560730457306,333056,-0.005689122,2602,1720.4,20.11
2665472,1057,1.4197229,0.0007396791,0.18969727,0.0009519172,0.9759948998689651,2878.475531578064,333184,-0.005329049,2603,1720.4,20.11
2666496,1069,1.4446036,0.00068484555,0.1586914,0.0010826462,0.9764282125979662,2879.4456124305725,333312,-0.004692049,2604,1720.4,20.11
2667520,1043,1.4118541,0.00071423576,0.15356445,0.0022840262,0.9510156586766243,2880.4042868614197,333440,-0.0039419625,2605,1719.83,20.13
2668544,1010,1.3967679,0.00063559617,0.14111328,0.017198531,0.7746497839689255,2881.387297153473,333568,-0.0041340236,2606,1719.83,20.13
2669568,918,1.4040446,0.0008322885,0.16918945,0.0072144484,0.8495690077543259,2882.4020025730133,333696,-0.004656162,2607,1718.22,20.16
2670592,1047,1.4377145,0.00075703254,0.2006836,0.0020363987,0.9600750058889389,2883.518273115158,333824,-0.0054284744,2608,1718.22,20.16
2671616,1072,1.4292823,0.0007022904,0.15625,0.0072543053,0.868137925863266,2884.4971017837524,333952,-0.0045657507,2609,1716.03,20.2
2672640,1065,1.4073076,0.00064058584,0.16333008,0.0033292742,0.9392959140241146,2885.453886985779,334080,-0.006509694,2610,1716.01,20.2
2673664,1055,1.408155,0.0006295836,0.1706543,0.002367341,0.9576381668448448,2886.4166464805603,334208,-0.0057713604,2611,1715.58,20.2
2674688,1058,1.4159046,0.00083436415,0.19067383,0.002211225,0.9461522288620472,2887.388457775116,334336,-0.0042353645,2612,1715.58,20.2
2675712,1046,1.4170345,0.0007971299,0.17675781,0.0018247265,0.9527865499258041,2888.3570733070374,334464,-0.0062410035,2613,1712.28,20.24
2676736,983,1.428949,0.0007343202,0.19555664,0.0013791795,0.974243788048625,2889.3380737304688,334592,-0.005608109,2614,1712.28,20.24
2677760,1057,1.4261913,0.00057934073,0.13085938,0.0014228798,0.9726219531148672,2890.380482196808,334720,-0.0046191076,2615,1712.28,20.24
2678784,1041,1.4296815,0.00080123823,0.16210938,0.0011059364,0.9724439941346645,2891.3507182598114,334848,-0.0045159776,2616,1712.28,20.24
2679808,1017,1.4211762,0.0006099108,0.16577148,0.0014821889,0.9740920141339302,2892.3352155685425,334976,-0.005215894,2617,1712.28,20.24
2680832,919,1.4164833,0.00064276205,0.14526367,0.0020271754,0.9619037359952927,2893.3426303863525,335104,-0.006083494,2618,1711.31,20.25
2681856,866,1.3920996,0.000499457,0.12207031,0.0019772253,0.9625760763883591,2894.4588458538055,335232,-0.005121561,2619,1711.3,20.25
2682880,947,1.3793952,0.0009696478,0.21875,0.012350921,0.7922717332839966,2895.6433923244476,335360,-0.003819664,2620,1711.3,20.25
2683904,1083,1.4343784,0.00058241404,0.13452148,0.013973899,0.7848621904850006,2896.726612329483,335488,-0.004176274,2621,1711.3,20.25
2684928,953,1.4142827,0.0006404147,0.15209961,0.011738347,0.8547309935092926,2897.6738748550415,335616,-0.0048125163,2622,1711.99,20.23
2685952,1106,1.3569475,0.0008103794,0.19384766,0.0041965214,0.9164328128099442,2898.7486259937286,335744,-0.0049980395,2623,1712.46,20.23
2686976,1063,1.4312824,0.00044149332,0.111816406,0.0018423857,0.9594586379826069,2899.676195383072,335872,-0.00407542,2624,1712.86,20.23
2688000,1163,1.4155624,0.0005726709,0.13769531,0.0019208182,0.9709565583616495,2900.6405775547028,336000,-0.004370628,2625,1712.86,20.23
2689024,1088,1.3656464,0.0009659997,0.15478516,0.002443785,0.935443140566349,2901.5223517417908,336128,-0.0054827314,2626,1714.28,20.21
2690048,1123,1.4618952,0.0006967976,0.18676758,0.0012156876,0.9745512455701828,2902.465719461441,336256,-0.0041260845,2627,1714.28,20.21
2691072,1103,1.3821532,0.00061553495,0.16674805,0.0011205686,0.9752036090940237,2903.3788874149323,336384,-0.0059703966,2628,1714.28,20.21
2692096,1115,1.4425592,0.00081428105,0.19018555,0.001043203,0.9764033500105143,2904.3084728717804,336512,-0.004841164,2629,1714.28,20.21
2693120,1094,1.4092078,0.0006979499,0.18554688,0.0015552421,0.9764202777296305,2905.2283368110657,336640,-0.003986204,2630,1714.28,20.21
2694144,1021,1.3419689,0.00053367077,0.14013672,0.0020263423,0.9561879448592663,2906.1650745868683,336768,-0.004989052,2631,1713.84,20.21
2695168,1068,1.4131489,0.00057611114,0.14379883,0.022146592,0.7250480651855469,2907.1701543331146,336896,-0.0047448575,2632,1714.3,20.21
2696192,1114,1.4040917,0.0004599413,0.11669922,0.0038388092,0.9215782359242439,2908.1298789978027,337024,-0.00548892,2633,1714.73,20.21
2697216,1118,1.4075631,0.0005798549,0.12890625,0.0011327333,0.9711896516382694,2909.051197528839,337152,-0.0041117715,2634,1714.73,20.21
2698240,1080,1.4326731,0.00063722057,0.18725586,0.0013560333,0.9734054151922464,2909.9685611724854,337280,-0.0057262313,2635,1714.73,20.21
2699264,939,1.3585825,0.0007659013,0.15625,0.0022149722,0.9611359797418118,2910.9180340766907,337408,-0.0056567173,2636,1715.21,20.19
2700288,1101,1.3953959,0.00050916313,0.111083984,0.001702823,0.9617058001458645,2912.009370803833,337536,-0.0046132933,2637,1715.21,20.19
2701312,1129,1.4329699,0.00049941696,0.12084961,0.022797218,0.7452786564826965,2912.9406929016113,337664,-0.0031782505,2638,1715.21,20.19
2702336,1027,1.3535957,0.0006598282,0.15112305,0.0055742105,0.905318945646286,2913.849083185196,337792,-0.005103835,2639,1713.3,20.21
2703360,1102,1.4021888,0.00059165736,0.15405273,0.0010352071,0.9761508647352457,2914.847249031067,337920,-0.004290237,2640,1713.3,20.21
2704384,1084,1.4079602,0.00053316966,0.14086914,0.0011273286,0.9757750108838081,2915.7778553962708,338048,-0.0049154996,2641,1713.3,20.21
2705408,1077,1.3853201,0.0004480779,0.11987305,0.0010724266,0.9743241127580404,2916.7235293388367,338176,-0.004196658,2642,1713.3,20.21
2706432,1093,1.4166005,0.0008153735,0.21386719,0.0011774383,0.9740444738417864,2917.675724506378,338304,-0.005428371,2643,1713.3,20.21
2707456,914,1.3505057,0.0006862221,0.1862793,0.0017389106,0.9687502067536116,2918.6140501499176,338432,-0.0053614713,2644,1713.31,20.21
2708480,951,1.377326,0.0005680327,0.1459961,0.0017890619,0.9645681977272034,2919.7362489700317,338560,-0.0048518456,2645,1713.65,20.2
2709504,984,1.379042,0.0005184554,0.13452148,0.0016546774,0.9625269584357738,2920.814275741577,338688,-0.004291727,2646,1713.65,20.2
2710528,1104,1.3672401,0.00048779484,0.13305664,0.0010956591,0.9763702731579542,2921.8564496040344,338816,-0.003616624,2647,1713.65,20.2
2711552,1085,1.3925866,0.0005158855,0.13452148,0.0012688069,0.9724160749465227,2922.785348176956,338944,-0.0049158735,2648,1713.65,20.2
2712576,1013,1.3773015,0.00089397957,0.16845703,0.0020008034,0.9664105847477913,2923.7305574417114,339072,-0.0055785817,2649,1714.94,20.18
2713600,981,1.3500284,0.000629249,0.1586914,0.0020693168,0.9535728953778744,2924.7430486679077,339200,-0.0050394237,2650,1714.8,20.19
2714624,853,1.3859296,0.0005950102,0.16064453,0.0015364378,0.9670253917574883,2925.7888588905334,339328,-0.0051925704,2651,1714.8,20.19
2715648,950,1.3379495,0.00055016845,0.13330078,0.001921151,0.9624907933175564,2926.990898132324,339456,-0.0045577637,2652,1713.66,20.23
2716672,1082,1.3933092,0.0006309284,0.18359375,0.0012287439,0.9703198000788689,2928.0706605911255,339584,-0.0050353594,2653,1713.66,20.23
2717696,1062,1.3890574,0.00058993336,0.1574707,0.0009835275,0.9787284322082996,2929.018689393997,339712,-0.0042641615,2654,1713.66,20.23
2718720,1030,1.3547612,0.00056646863,0.1418457,0.0009687906,0.9786989036947489,2929.984174966812,339840,-0.0051239273,2655,1713.66,20.23
2719744,1032,1.3862514,0.0006899131,0.15893555,0.0013281119,0.9767274241894484,2930.9802782535553,339968,-0.0049523874,2656,1713.66,20.23
2720768,1080,1.3814,0.0008970776,0.22705078,0.0020773988,0.9611838608980179,2931.973284006119,340096,-0.004955608,2657,1713.29,20.24
2721792,939,1.3629081,0.00047946762,0.13305664,0.0017386655,0.9679311774671078,2932.922595977783,340224,-0.0044284454,2658,1712.8,20.24
2722816,1014,1.3643501,0.0006190525,0.15185547,0.0018250686,0.9613593257963657,2934.014960050583,340352,-0.002792465,2659,1712.83,20.24
2723840,1014,1.3829267,0.0005842437,0.15673828,0.0009731507,0.9760474096983671,2935.0259993076324,340480,-0.004883814,2660,1712.83,20.24
2724864,890,1.390397,0.00083223515,0.17480469,0.0011654927,0.9759642332792282,2936.0387003421783,340608,-0.004542073,2661,1712.83,20.24
2725888,947,1.3749535,0.0008626691,0.20996094,0.0019996164,0.9643102958798409,2937.1917436122894,340736,-0.0055488115,2662,1710.05,20.29
2726912,918,1.3461597,0.00065458496,0.17138672,0.0027760102,0.9517143107950687,2938.274099588394,340864,-0.0046218163,2663,1710.06,20.29
2727936,899,1.3579644,0.0008581527,0.2319336,0.0014149457,0.9705297686159611,2939.3917627334595,340992,-0.0053431233,2664,1710.06,20.29
2728960,933,1.3997899,0.00056648033,0.14575195,0.0017900781,0.9624649845063686,2940.5320947170258,341120,-0.004893491,2665,1707.92,20.31
2729984,1085,1.3703763,0.0005354758,0.14624023,0.0011005113,0.9750832188874483,2941.630989074707,341248,-0.003790305,2666,1707.92,20.31
2731008,1002,1.3936867,0.0006475519,0.16210938,0.0010108945,0.9775793328881264,2942.5765335559845,341376,-0.004044085,2667,1707.92,20.31
2732032,916,1.4105325,0.0004920812,0.13354492,0.001200147,0.97872562892735,2943.5997383594513,341504,-0.0046941633,2668,1707.92,20.31
2733056,1015,1.3659328,0.0006159562,0.15234375,0.0011514269,0.9749461431056261,2944.7195262908936,341632,-0.0050923526,2669,1707.92,20.31
2734080,887,1.3994201,0.00072625047,0.18237305,0.0016504008,0.9683496877551079,2945.7295117378235,341760,-0.0040954463,2670,1708.35,20.31
2735104,1020,1.3314383,0.00072356005,0.16210938,0.002021836,0.9611371904611588,2946.8863558769226,341888,-0.004350134,2671,1708.35,20.31
2736128,1030,1.3575044,0.00067911565,0.15136719,0.0015972567,0.9626918621361256,2947.891720533371,342016,-0.005290037,2672,1704.39,20.38
2737152,1007,1.4209841,0.0007974715,0.20458984,0.0014439395,0.9808119405061007,2948.88712143898,342144,-0.004620301,2673,1704.39,20.38
2738176,962,1.4055146,0.000633216,0.16210938,0.0013238554,0.9757745694369078,2949.906227827072,342272,-0.003999469,2674,1704.39,20.38
2739200,1111,1.350153,0.00048861443,0.13378906,0.0018971699,0.9664053805172443,2950.971455335617,342400,-0.0055838358,2675,1704.33,20.38
2740224,992,1.3326339,0.0006160021,0.12915039,0.0072586765,0.8675830662250519,2951.8946590423584,342528,-0.0038351312,2676,1698.31,20.5
2741248,1122,1.4089373,0.00050916267,0.15161133,0.0014372114,0.9708144292235374,2952.92804479599,342656,-0.0052693887,2677,1698.31,20.5
2742272,934,1.344083,0.00050585944,0.11621094,0.002648372,0.9491479881107807,2953.8413693904877,342784,-0.0048341597,2678,1696.17,20.54
2743296,1081,1.3788991,0.00059186935,0.16040039,0.0012667077,0.9748901762068272,2954.9388778209686,342912,-0.0053108777,2679,1696.17,20.54
2744320,1095,1.3929067,0.0006413,0.17163086,0.0012245188,0.9773952849209309,2955.886860847473,343040,-0.0040349765,2680,1696.17,20.54
2745344,1023,1.3583751,0.0005136048,0.13842773,0.00089805014,0.9801175463944674,2956.8240020275116,343168,-0.005257256,2681,1696.17,20.54
2746368,1044,1.3692915,0.0008269838,0.21362305,0.0010262721,0.9780536126345396,2957.8252816200256,343296,-0.004593869,2682,1696.17,20.54
2747392,1124,1.3603039,0.00058344577,0.16088867,0.0016869064,0.9691305290907621,2958.8066890239716,343424,-0.0052477946,2683,1696.56,20.54
2748416,1103,1.3213389,0.00070885074,0.18554688,0.0021186052,0.9545794501900673,2959.72012758255,343552,-0.0049303304,2684,1696.57,20.54
2749440,1025,1.3649508,0.00093847036,0.24804688,0.0016569465,0.96456228941679,2960.6498198509216,343680,-0.006138713,2685,1696.6,20.54
2750464,1091,1.3959205,0.00071089633,0.18554688,0.00089007744,0.9810543991625309,2961.650613307953,343808,-0.005438504,2686,1696.6,20.54
2751488,1045,1.3785967,0.0006919996,0.19067383,0.0010198148,0.9809887856245041,2962.590773820877,343936,-0.0046235286,2687,1696.6,20.54
2752512,927,1.3718336,0.0007406661,0.18725586,0.0016010905,0.9717886112630367,2963.571275472641,344064,-0.0051669325,2688,1695.75,20.56
2753536,847,1.3571681,0.0010639224,0.22680664,0.0059605483,0.8842622563242912,2964.6773002147675,344192,-0.0040807147,2689,1694.53,20.57
2754560,1064,1.3997405,0.0005473789,0.11987305,0.001303666,0.9760939255356789,2965.88835477829,344320,-0.0049656765,2690,1694.53,20.57
2755584,1012,1.3155788,0.00054867007,0.15039062,0.0018239514,0.9559888131916523,2966.8518953323364,344448,-0.004648078,2691,1694.51,20.57
2756608,1062,1.3858635,0.0005666809,0.15234375,0.0009662418,0.9769383408129215,2967.865558862686,344576,-0.004503117,2692,1694.51,20.57
2757632,1162,1.3708854,0.0005219612,0.14892578,0.0007664455,0.9829945452511311,2968.8305625915527,344704,-0.005381221,2693,1694.51,20.57
2758656,1040,1.3785151,0.00060425664,0.17211914,0.0008483414,0.9817706998437643,2969.7133634090424,344832,-0.0054641166,2694,1694.51,20.57
2759680,1096,1.3903093,0.0005637796,0.15454102,0.00082895544,0.980210218578577,2970.698346853256,344960,-0.006266037,2695,1694.51,20.57
2760704,986,1.360542,0.00053501484,0.1394043,0.0013319849,0.9778861701488495,2993.6779446601868,345088,-0.0039125048,2696,1694.49,20.57
2761728,1031,1.3535365,0.0007269356,0.2006836,0.0018271526,0.9596666172146797,2994.7192091941833,345216,-0.0056935614,2697,1693.77,20.58
2762752,1026,1.4018922,0.00063415687,0.13891602,0.0014805107,0.9651339873671532,2995.714470386505,345344,-0.004745698,2698,1694.21,20.58
2763776,1155,1.3852718,0.00043020208,0.118652344,0.00089724717,0.978449322283268,2996.7145261764526,345472,-0.004015562,2699,1694.21,20.58
2764800,1119,1.3813065,0.00047355558,0.13476562,0.00076340017,0.9807564653456211,2997.6023166179657,345600,-0.004796693,2700,1694.21,20.58
