serial_timesteps,policy_entropy,n_updates,time_elapsed,fps,clipfrac,value_loss,total_timesteps,approxkl,explained_variance,policy_loss,ep_reward_mean,ep_len_mean
346240,1.1962652,2705,3322.3085877895355,993,0.18774414,0.013769277,2769920,0.00078234193,0.7860042899847031,-0.004362097,10.3,3001.96
346368,1.1738673,2706,3323.3413474559784,965,0.17626953,0.020612286,2770944,0.000952305,0.7012771666049957,-0.0042362777,10.32,3004.49
346496,1.2227049,2707,3324.4044902324677,861,0.16601562,0.021613153,2771968,0.000698217,0.7147568762302399,-0.005269452,10.37,3005.44
346624,1.2128084,2708,3325.596477508545,1090,0.15063477,0.013367564,2772992,0.0006929896,0.8123376816511154,-0.0050054155,10.37,3005.44
346752,1.2118138,2709,3326.537556886673,1205,0.15991211,0.016041655,2774016,0.00069130224,0.7996155619621277,-0.0056616156,10.37,3005.44
346880,1.1973474,2710,3327.388513803482,915,0.15551758,0.01981499,2775040,0.0007656664,0.7666640132665634,-0.005373328,10.43,3008.75
347008,1.2350383,2711,3328.509395837784,976,0.19750977,0.008198047,2776064,0.0010280544,0.9009177833795547,-0.0058017643,10.43,3014.49
347136,1.1862763,2712,3329.559234380722,1051,0.19628906,0.02641895,2777088,0.00079660816,0.64466792345047,-0.0051346966,10.43,3014.49
347264,1.1859682,2713,3330.5351378917694,989,0.19555664,0.010582912,2778112,0.0007951151,0.8375308811664581,-0.0058593913,10.54,3009.27
347392,1.2137488,2714,3331.5716876983643,921,0.13793945,0.014437282,2779136,0.0005827474,0.7486656606197357,-0.0050385613,10.66,3000.73
347520,1.196701,2715,3332.6854195594788,950,0.19824219,0.014375696,2780160,0.001022087,0.776658907532692,-0.005125585,10.66,3000.73
347648,1.1765985,2716,3333.765129804611,981,0.16186523,0.009056927,2781184,0.0005851475,0.8674506843090057,-0.0041631954,10.66,3000.73
347776,1.1896383,2717,3334.8101403713226,973,0.171875,0.014732182,2782208,0.0007527841,0.8125977665185928,-0.0048964797,10.66,3000.73
347904,1.1542442,2718,3335.8643765449524,960,0.15454102,0.008473648,2783232,0.0005611424,0.8850914910435677,-0.005427333,10.66,3000.73
348032,1.151471,2719,3336.9327051639557,943,0.17895508,0.009897844,2784256,0.00063447416,0.7825485914945602,-0.0044274232,10.66,3000.73
348160,1.1844571,2720,3338.020331144333,999,0.19897461,0.011022526,2785280,0.0008439994,0.8272841423749924,-0.003874526,10.66,3000.73
348288,1.1533726,2721,3339.046867132187,1005,0.16210938,0.011744663,2786304,0.0006956173,0.8177626878023148,-0.0047082477,10.66,3000.73
348416,1.1850188,2722,3340.068008184433,903,0.16674805,0.010405188,2787328,0.00075366034,0.8388049304485321,-0.004166423,10.66,3000.73
348544,1.1773704,2723,3341.2033138275146,913,0.16967773,0.015955456,2788352,0.00083284476,0.7119843661785126,-0.004203999,10.75,2993.61
348672,1.1859283,2724,3342.326318025589,1046,0.15551758,0.014261142,2789376,0.0007450336,0.7551118731498718,-0.005304674,10.75,2993.61
348800,1.1081213,2725,3343.3058671951294,1168,0.1381836,0.04514118,2790400,0.0007156673,0.6041973531246185,-0.002621043,10.75,2993.61
348928,1.1934084,2726,3344.1845178604126,1062,0.21020508,0.021654535,2791424,0.00095006585,0.7647808194160461,-0.006044512,10.86,2991.48
349056,1.1875651,2727,3345.1510734558105,989,0.20605469,0.008847043,2792448,0.00077810674,0.8530929237604141,-0.005515829,10.86,2991.48
349184,1.1567585,2728,3346.186985015869,1238,0.18774414,0.011478618,2793472,0.0008299935,0.8298688232898712,-0.0046637473,10.86,2991.48
349312,1.185547,2729,3347.015206336975,1047,0.14233398,0.009869911,2794496,0.000543496,0.8286599516868591,-0.0044011334,10.86,2991.48
349440,1.1349508,2730,3347.9937615394592,934,0.21826172,0.014733708,2795520,0.0009729819,0.7970084100961685,-0.005096934,10.92,2993.09
349568,1.167064,2731,3349.0913915634155,1165,0.20483398,0.015262402,2796544,0.0010640803,0.7924574464559555,-0.0050375,10.92,2993.09
349696,1.1385365,2732,3349.9720833301544,1034,0.16748047,0.014186465,2797568,0.00064192206,0.7996164560317993,-0.0044587036,10.92,2993.09
349824,1.155198,2733,3350.963421344757,993,0.16967773,0.018309306,2798592,0.0011957368,0.7684828639030457,-0.005340312,10.99,2994.84
349952,1.1566142,2734,3351.9962339401245,1070,0.16723633,0.03213379,2799616,0.000904966,0.6655933260917664,-0.0051147277,11.14,2989.96
350080,1.1907768,2735,3352.9554409980774,1172,0.16845703,0.028466038,2800640,0.00082929165,0.7439271211624146,-0.005477311,11.14,2989.96
350208,1.1550113,2736,3353.8303031921387,1289,0.18945312,0.022474527,2801664,0.0008100142,0.776902362704277,-0.005041867,11.14,2989.96
350336,1.1254982,2737,3354.6258907318115,1245,0.15454102,0.0113899065,2802688,0.0006671112,0.8176646828651428,-0.0039978167,11.14,2989.96
350464,1.1361352,2738,3355.4491381645203,1184,0.19482422,0.016584918,2803712,0.0010457941,0.7847462743520737,-0.0040802397,11.13,2993.13
350592,1.1503364,2739,3356.315235376358,1194,0.19091797,0.017004332,2804736,0.0008716099,0.8170112371444702,-0.0045440644,11.13,2993.13
350720,1.1366268,2740,3357.174361228943,1205,0.16674805,0.01316429,2805760,0.0007722879,0.8603416234254837,-0.0046759867,11.13,2993.13
350848,1.1426525,2741,3358.0248301029205,1017,0.17236328,0.007471416,2806784,0.00065951486,0.8653147518634796,-0.00469966,11.13,2993.13
350976,1.1225928,2742,3359.033549308777,967,0.16137695,0.015774226,2807808,0.0007548069,0.7818139344453812,-0.0046006544,11.13,2993.13
351104,1.1181331,2743,3360.0937099456787,982,0.18920898,0.014291565,2808832,0.0007891776,0.763893187046051,-0.004426747,11.13,2993.13
351232,1.1650479,2744,3361.13814330101,1076,0.16967773,0.018583067,2809856,0.00080228405,0.7605040222406387,-0.0043971203,11.13,2993.13
351360,1.1541288,2745,3362.0910227298737,1153,0.17456055,0.027319953,2810880,0.0006648905,0.6345293819904327,-0.0039770883,11.13,2993.13
351488,1.1428404,2746,3362.980313539505,1167,0.18554688,0.029290253,2811904,0.0008077224,0.685950368642807,-0.0038908385,11.24,2985.94
351616,1.2187802,2747,3363.859107732773,1182,0.18701172,0.014504556,2812928,0.00090180745,0.8350708186626434,-0.0048296633,11.24,2985.94
351744,1.1686258,2748,3364.726413965225,1205,0.18432617,0.00999869,2813952,0.0007745298,0.8169952183961868,-0.0053182994,11.24,2985.94
351872,1.1216732,2749,3365.5772576332092,945,0.16992188,0.025846962,2814976,0.0007294623,0.7319251298904419,-0.0049346085,11.26,2988.24
352000,1.184326,2750,3366.6611285209656,1009,0.16699219,0.011129163,2816000,0.00090840633,0.7477425336837769,-0.0056822486,11.27,2987.0
352128,1.1768357,2751,3367.6774005889893,977,0.1809082,0.009222865,2817024,0.000774883,0.8258655816316605,-0.005788007,11.27,2987.0
352256,1.1536752,2752,3368.7267050743103,1012,0.16870117,0.014824715,2818048,0.0007728646,0.7453705370426178,-0.0046473965,11.27,2987.0
352384,1.146626,2753,3369.7397117614746,999,0.18139648,0.015480857,2819072,0.0007905273,0.7943998128175735,-0.004900871,11.27,2987.0
352512,1.1996336,2754,3370.765203475952,991,0.20605469,0.011896028,2820096,0.00079275423,0.8263876289129257,-0.0047144173,11.27,2987.0
352640,1.1714458,2755,3371.7986505031586,922,0.17749023,0.012497297,2821120,0.0007807191,0.8515562117099762,-0.0048869066,11.29,2986.78
352768,1.196788,2756,3372.910693883896,924,0.16918945,0.008642796,2822144,0.0007389186,0.8490753620862961,-0.004425738,11.29,2986.78
352896,1.1551559,2757,3374.0198237895966,889,0.16210938,0.01187682,2823168,0.0005590215,0.7949403822422028,-0.005186672,11.41,2994.17
353024,1.1937392,2758,3375.1730697155,982,0.14331055,0.008096803,2824192,0.00049130473,0.8725346475839615,-0.0044107363,11.41,2994.17
353152,1.170687,2759,3376.216919183731,1061,0.17114258,0.030114032,2825216,0.0008400817,0.6119422018527985,-0.0045635304,11.41,2994.17
353280,1.1762515,2760,3377.184068918228,970,0.14575195,0.019896643,2826240,0.0006594296,0.740090548992157,-0.006411683,11.41,2994.17
353408,1.2026355,2761,3378.24165058136,959,0.14135742,0.010425693,2827264,0.00054586824,0.8493889570236206,-0.005742436,11.43,3002.26
353536,1.1376593,2762,3379.3110637664795,990,0.21166992,0.022797944,2828288,0.0008876339,0.7296594977378845,-0.0054998863,11.43,3002.26
353664,1.1619191,2763,3380.3469200134277,950,0.16699219,0.017531784,2829312,0.0006346962,0.7330329716205597,-0.00410052,11.43,3002.26
353792,1.0946443,2764,3381.426178455353,962,0.18066406,0.02441192,2830336,0.00089892163,0.7748651951551437,-0.0038740372,11.43,3002.26
353920,1.169338,2765,3382.4912967681885,958,0.16040039,0.025250738,2831360,0.0008164641,0.5047890841960907,-0.00445399,11.43,3002.26
354048,1.1410574,2766,3383.562154531479,954,0.18920898,0.019868806,2832384,0.0009572314,0.7887081056833267,-0.0050845076,11.43,3002.26
354176,1.1713305,2767,3384.6370928287506,972,0.21386719,0.018154263,2833408,0.00110147,0.6929788887500763,-0.005306267,11.43,3002.26
354304,1.2017771,2768,3385.6926033496857,892,0.1706543,0.014159769,2834432,0.0007067522,0.7663203477859497,-0.0046900404,11.43,3002.26
354432,1.1576761,2769,3386.8417286872864,935,0.21728516,0.021824121,2835456,0.0010432662,0.6877045929431915,-0.004456383,11.52,2991.79
354560,1.2253668,2770,3387.938758134842,1075,0.1352539,0.010192701,2836480,0.000572277,0.8252695649862289,-0.0050596674,11.52,2991.79
354688,1.1816885,2771,3388.8941156864166,920,0.18334961,0.023325413,2837504,0.00081285584,0.7095665633678436,-0.0047249957,11.58,2996.48
354816,1.1875921,2772,3390.009738445282,1023,0.17626953,0.012185868,2838528,0.00074250606,0.7331316769123077,-0.005309802,11.58,2996.48
354944,1.2115377,2773,3391.011845111847,1022,0.16552734,0.015152072,2839552,0.0006463117,0.8072703778743744,-0.0052729505,11.66,2997.84
355072,1.2047167,2774,3392.016084432602,848,0.14257812,0.009532439,2840576,0.00055076636,0.864104226231575,-0.003882635,11.66,2997.84
355200,1.1612257,2775,3393.224595308304,983,0.15405273,0.020116767,2841600,0.000792042,0.740492582321167,-0.0052091777,11.66,2997.84
355328,1.2334433,2776,3394.2666475772858,955,0.17602539,0.010943519,2842624,0.00059822353,0.7886261194944382,-0.0045133764,11.7,2996.78
355456,1.2036067,2777,3395.3403673171997,1065,0.2019043,0.013615804,2843648,0.0008379504,0.7839217483997345,-0.005355237,11.67,2992.7
355584,1.1878753,2778,3396.3031928539276,977,0.171875,0.011561897,2844672,0.00063897896,0.8285039067268372,-0.004842736,11.67,2992.7
355712,1.1460673,2779,3397.353183746338,1066,0.20019531,0.0064456207,2845696,0.0008138479,0.8987689986824989,-0.0045535844,11.67,2992.7
355840,1.1604177,2780,3398.314244031906,887,0.15112305,0.009653718,2846720,0.0005751776,0.8346081376075745,-0.0033634552,11.67,2992.7
355968,1.1350363,2781,3399.4691627025604,985,0.15429688,0.009172065,2847744,0.0006211069,0.8366919308900833,-0.003827372,11.77,2991.78
356096,1.1593744,2782,3400.5103635787964,1105,0.19238281,0.008875059,2848768,0.0008165689,0.7952101230621338,-0.0054981997,11.77,2991.78
356224,1.1856427,2783,3401.438136816025,974,0.16455078,0.021270512,2849792,0.0009024611,0.6424130499362946,-0.0044107074,11.77,2991.78
356352,1.1506008,2784,3402.489933013916,932,0.20288086,0.016381443,2850816,0.00089499133,0.746850311756134,-0.005125356,11.77,2991.78
356480,1.1539102,2785,3403.5904014110565,1048,0.19604492,0.011922405,2851840,0.0008841355,0.7644896060228348,-0.0051702913,11.89,2997.2
356608,1.1314244,2786,3404.5694448947906,987,0.20483398,0.016116887,2852864,0.001101534,0.6882094144821167,-0.0042449837,11.89,2997.2
356736,1.1983122,2787,3405.608274936676,917,0.1875,0.008757993,2853888,0.00070589385,0.8651616871356964,-0.004414128,11.89,2997.2
356864,1.1148695,2788,3406.7264070510864,907,0.13208008,0.016008675,2854912,0.0005879609,0.7391065061092377,-0.0042467797,11.89,2997.2
356992,1.1642615,2789,3407.85596203804,936,0.1496582,0.006625026,2855936,0.0006874329,0.8707137554883957,-0.005352056,11.89,2997.2
357120,1.1485146,2790,3408.950539112091,897,0.17114258,0.012494542,2856960,0.00068598706,0.7850030660629272,-0.004024024,11.89,2997.2
357248,1.1741242,2791,3410.093688726425,940,0.17675781,0.0058302074,2857984,0.00067020976,0.8853997960686684,-0.004836706,11.89,2997.2
357376,1.1605488,2792,3411.1841175556183,984,0.18945312,0.0045836815,2859008,0.00082907773,0.9063091799616814,-0.004696197,11.97,2995.13
357504,1.1864761,2793,3412.226278066635,892,0.16357422,0.007467609,2860032,0.0006612559,0.8661606907844543,-0.0038368064,12.07,2996.8
357632,1.1557753,2794,3413.3758697509766,954,0.17749023,0.013554642,2861056,0.0007393152,0.7589342296123505,-0.0043248376,12.11,3000.83
357760,1.2286892,2795,3414.450338125229,1046,0.16870117,0.018472023,2862080,0.0009094309,0.7044103145599365,-0.0036186986,12.24,2990.45
357888,1.167786,2796,3415.4307317733765,897,0.1303711,0.011253124,2863104,0.0005255714,0.8061095476150513,-0.004067553,12.24,2990.45
358016,1.1523116,2797,3416.573426246643,909,0.15576172,0.009421951,2864128,0.0006266649,0.8235900849103928,-0.0040659946,12.24,2990.45
358144,1.1658244,2798,3417.701359987259,942,0.1538086,0.015946643,2865152,0.00066290994,0.8231178522109985,-0.003659436,12.24,2990.45
358272,1.1981789,2799,3418.790206193924,893,0.15698242,0.012479441,2866176,0.0006948025,0.7985072284936905,-0.004843247,12.24,2990.45
358400,1.181227,2800,3419.938506126404,960,0.16308594,0.009023318,2867200,0.0005669417,0.848566085100174,-0.003651167,12.3,2988.2
358528,1.2048818,2801,3421.006653547287,921,0.17041016,0.012164237,2868224,0.00069161877,0.792508527636528,-0.0044452925,12.35,2982.93
358656,1.1884248,2802,3422.1192564964294,942,0.21923828,0.014533557,2869248,0.0008704048,0.8147284388542175,-0.0045483224,12.35,2982.93
358784,1.1801497,2803,3423.2081940174103,862,0.16015625,0.009759141,2870272,0.00054253615,0.8532758951187134,-0.0035011405,12.35,2982.93
358912,1.1556696,2804,3424.397232055664,862,0.15698242,0.02413349,2871296,0.00077065156,0.6662552356719971,-0.0039229183,12.42,2982.17
359040,1.2039056,2805,3425.586694955826,910,0.1665039,0.021665512,2872320,0.0006579764,0.7550824582576752,-0.0046640807,12.42,2982.17
359168,1.1919485,2806,3426.713344812393,878,0.18286133,0.011022911,2873344,0.00067088107,0.8029122352600098,-0.0045327144,12.42,2982.17
359296,1.2096379,2807,3427.8810119628906,885,0.15991211,0.019089956,2874368,0.00082766707,0.7127564549446106,-0.0050392495,12.42,2982.17
359424,1.1602814,2808,3429.0401108264923,990,0.17895508,0.013656761,2875392,0.0007671821,0.8083837032318115,-0.0046686456,12.42,2982.17
359552,1.1667507,2809,3430.075253009796,1069,0.19458008,0.005393502,2876416,0.0007543749,0.8951431214809418,-0.0057582166,12.42,2982.17
359680,1.167567,2810,3431.033528327942,1007,0.17089844,0.0110274535,2877440,0.0006173207,0.798858255147934,-0.0039743152,12.42,2982.17
359808,1.1498051,2811,3432.051517009735,883,0.1616211,0.0043490077,2878464,0.00059229,0.9181371033191681,-0.0054315366,12.6,2976.54
359936,1.2139333,2812,3433.213185071945,929,0.21484375,0.020214846,2879488,0.0009994176,0.6774839460849762,-0.0056685535,12.6,2976.54
360064,1.1841416,2813,3434.3162512779236,912,0.1665039,0.010169497,2880512,0.0006293527,0.8404315710067749,-0.004501409,12.68,2973.75
360192,1.2165534,2814,3435.4416043758392,984,0.14526367,0.01352597,2881536,0.0006460711,0.79543836414814,-0.00453766,12.75,2972.15
360320,1.1983085,2815,3436.4835307598114,972,0.15698242,0.015623213,2882560,0.0008861744,0.7812605053186417,-0.004419069,12.75,2972.15
360448,1.1753861,2816,3437.539162635803,976,0.22290039,0.009904565,2883584,0.000826873,0.8420910686254501,-0.0050431397,12.75,2972.15
360576,1.2262449,2817,3438.58891248703,1036,0.1977539,0.011036935,2884608,0.00076984975,0.7932013422250748,-0.004394227,12.75,2972.15
360704,1.1890514,2818,3439.5786983966827,930,0.17822266,0.005868086,2885632,0.00064270984,0.8950175568461418,-0.0058398843,12.75,2972.15
360832,1.180646,2819,3440.6810545921326,947,0.16259766,0.0059184334,2886656,0.00061752455,0.8691273331642151,-0.0051321713,12.79,2974.51
360960,1.2178514,2820,3441.763937473297,1049,0.1821289,0.01854132,2887680,0.00075407,0.7842418551445007,-0.0048584463,12.83,2968.98
361088,1.188736,2821,3442.7410051822662,958,0.19189453,0.012171665,2888704,0.0007685514,0.7606812417507172,-0.005837743,12.94,2958.93
361216,1.2080798,2822,3443.810935020447,974,0.15991211,0.011896153,2889728,0.0007518715,0.8034642040729523,-0.0041849525,12.94,2958.93
361344,1.1746081,2823,3444.8638360500336,905,0.19628906,0.020725498,2890752,0.00076045614,0.7099541127681732,-0.005395265,12.94,2958.93
361472,1.2008169,2824,3445.9970111846924,870,0.22460938,0.007677982,2891776,0.00085459073,0.8741283863782883,-0.0047349865,13.0,2957.56
361600,1.1821997,2825,3447.175840139389,1067,0.17700195,0.021374758,2892800,0.00069656636,0.6570204794406891,-0.0038815523,13.0,2957.56
361728,1.2477957,2826,3448.1366724967957,928,0.1862793,0.00806005,2893824,0.00071593473,0.8670658022165298,-0.006482546,13.0,2957.56
361856,1.1943744,2827,3449.242013692856,911,0.1965332,0.010386852,2894848,0.00081381097,0.8011019229888916,-0.0044475384,13.0,2957.56
361984,1.2131107,2828,3450.367089509964,875,0.16455078,0.016730081,2895872,0.0007718125,0.7757313251495361,-0.0042920434,13.0,2957.56
362112,1.2531228,2829,3451.5388736724854,965,0.16918945,0.006206017,2896896,0.00061452726,0.8835324123501778,-0.0046807546,13.0,2957.56
362240,1.2010099,2830,3452.600432395935,870,0.13232422,0.010273144,2897920,0.0005583932,0.773855671286583,-0.004290417,13.24,2941.09
362368,1.2741221,2831,3453.778033018112,924,0.17358398,0.01411217,2898944,0.0006893249,0.7941936254501343,-0.004279131,13.24,2941.09
362496,1.1810744,2832,3454.8870186805725,981,0.17285156,0.017605003,2899968,0.0007043105,0.8012609481811523,-0.0048878924,13.24,2941.09
362624,1.2162482,2833,3455.932816028595,930,0.2019043,0.0130579015,2900992,0.0006480955,0.8230638355016708,-0.0046483316,13.24,2941.09
362752,1.2113905,2834,3457.035217523575,947,0.16772461,0.011403369,2902016,0.00069372443,0.8140368759632111,-0.0042462866,13.24,2941.09
362880,1.2216276,2835,3458.1176965236664,861,0.21875,0.0048083146,2903040,0.0007121196,0.9092597588896751,-0.004744342,13.35,2932.53
363008,1.2370578,2836,3459.3090691566467,893,0.18334961,0.014089952,2904064,0.0006396102,0.7993737906217575,-0.0053723752,13.44,2934.33
363136,1.2082449,2837,3460.456750392914,878,0.16918945,0.010703701,2905088,0.0006582803,0.8027789890766144,-0.0044003986,13.44,2934.33
363264,1.2243431,2838,3461.6234476566315,934,0.16625977,0.0062295017,2906112,0.00062793214,0.8783205226063728,-0.0046392204,13.44,2934.33
363392,1.2422857,2839,3462.7210319042206,909,0.17553711,0.0054747695,2907136,0.00059791387,0.8534928113222122,-0.0052434597,13.57,2925.93
363520,1.226134,2840,3463.8500440120697,1098,0.15454102,0.017920937,2908160,0.0006710321,0.7339496612548828,-0.0048329127,13.66,2919.26
363648,1.2417285,2841,3464.7839539051056,1174,0.16479492,0.012066708,2909184,0.0006035288,0.7936027348041534,-0.0037814907,13.66,2919.26
363776,1.239954,2842,3465.657942533493,1023,0.18676758,0.008958217,2910208,0.0006855833,0.8668047487735748,-0.0043107644,13.66,2919.26
363904,1.2004454,2843,3466.6598386764526,1181,0.18896484,0.017353922,2911232,0.00083808415,0.7388530969619751,-0.004607305,13.66,2919.26
364032,1.2622169,2844,3467.5281825065613,1214,0.15136719,0.0047778045,2912256,0.0005622212,0.9008531644940376,-0.0042638867,13.66,2919.26
364160,1.2245841,2845,3468.3728289604187,1051,0.18676758,0.00949183,2913280,0.000699598,0.8475236594676971,-0.0054359683,13.66,2919.26
364288,1.2255857,2846,3469.34801530838,985,0.1640625,0.0046393494,2914304,0.00060853554,0.9097943305969238,-0.0045708055,13.66,2919.26
364416,1.2722845,2847,3470.3890419006348,1196,0.18725586,0.0045395577,2915328,0.00060388487,0.9005840942263603,-0.0053265444,13.66,2919.26
364544,1.2257121,2848,3471.2464072704315,1167,0.17944336,0.008601387,2916352,0.0007962893,0.8384704738855362,-0.004564223,13.66,2919.26
364672,1.2582871,2849,3472.1250977516174,932,0.18359375,0.017940475,2917376,0.0006627288,0.7281945049762726,-0.004399168,13.75,2923.12
364800,1.2716608,2850,3473.2256224155426,1059,0.1953125,0.014381981,2918400,0.00067238376,0.7645547091960907,-0.0031249332,13.71,2918.52
364928,1.2557905,2851,3474.1939945220947,1132,0.16381836,0.008770913,2919424,0.00058472424,0.8283607810735703,-0.0061204685,13.71,2918.52
365056,1.2281476,2852,3475.099056959152,1253,0.21386719,0.0050818995,2920448,0.00078731455,0.9013166576623917,-0.0048699286,13.71,2918.52
365184,1.2189002,2853,3475.918120622635,1006,0.16308594,0.021017903,2921472,0.0006957062,0.7197069525718689,-0.003248905,13.77,2913.4
365312,1.2419946,2854,3476.93661570549,1013,0.22607422,0.008797737,2922496,0.0008108835,0.8303666114807129,-0.005745624,13.88,2908.68
365440,1.2828314,2855,3477.9491407871246,1040,0.18286133,0.004679625,2923520,0.0006315328,0.8968196138739586,-0.0051304535,13.88,2908.68
365568,1.2366208,2856,3478.9346585273743,1042,0.19799805,0.0045337863,2924544,0.0006427313,0.9124418422579765,-0.0051690685,13.88,2908.68
365696,1.2585423,2857,3479.9186718463898,945,0.15844727,0.003929476,2925568,0.00053954555,0.9171125069260597,-0.0035770563,13.88,2908.68
365824,1.2476612,2858,3481.002981901169,872,0.17260742,0.007952035,2926592,0.00062819425,0.8403201401233673,-0.0053156787,14.02,2901.04
365952,1.2704971,2859,3482.1791186332703,919,0.15527344,0.0040563196,2927616,0.0005216458,0.9252294450998306,-0.0047805198,13.98,2898.7
366080,1.2617077,2860,3483.294907093048,899,0.17089844,0.014139403,2928640,0.00069314626,0.6926442086696625,-0.0039644116,13.98,2898.7
366208,1.2410856,2861,3484.4351584911346,946,0.18164062,0.00930188,2929664,0.00066614366,0.8370959162712097,-0.005185933,14.02,2901.43
366336,1.2445912,2862,3485.519073486328,940,0.14794922,0.004957573,2930688,0.00047701318,0.8921170607209206,-0.0047344617,14.02,2901.43
366464,1.24704,2863,3486.61013507843,870,0.16113281,0.003553559,2931712,0.0006405092,0.9131049737334251,-0.005504262,14.19,2896.68
366592,1.2608299,2864,3487.788831472397,931,0.1574707,0.011522518,2932736,0.0005571545,0.8204701840877533,-0.0038593528,14.19,2896.68
366720,1.253416,2865,3488.8907306194305,957,0.15942383,0.003977497,2933760,0.00049725507,0.9159246161580086,-0.004826677,14.19,2896.68
366848,1.271306,2866,3489.9611213207245,940,0.16308594,0.003713361,2934784,0.00054175267,0.9259874448180199,-0.004473118,14.19,2896.68
366976,1.2447928,2867,3491.0527079105377,1010,0.14575195,0.002670771,2935808,0.0004969356,0.9465230964124203,-0.0041336957,14.19,2896.68
367104,1.2486514,2868,3492.068466901779,893,0.1586914,0.003053918,2936832,0.0006296421,0.9253240749239922,-0.0060347347,14.46,2882.26
367232,1.3003755,2869,3493.216870546341,882,0.19702148,0.009688599,2937856,0.00072631467,0.8280504643917084,-0.0036973008,14.46,2882.26
367360,1.2511746,2870,3494.37832570076,900,0.15039062,0.0048532328,2938880,0.0005451339,0.8993364050984383,-0.0046267346,14.46,2882.26
367488,1.2337183,2871,3495.517748594284,952,0.14575195,0.0075890915,2939904,0.0005089248,0.8517753034830093,-0.005197035,14.46,2882.26
367616,1.2728485,2872,3496.5951693058014,902,0.20996094,0.0029758427,2940928,0.00060754066,0.9375421367585659,-0.0047944486,14.46,2882.26
367744,1.2388848,2873,3497.731414794922,1058,0.19482422,0.006616871,2941952,0.00073739485,0.8360730111598969,-0.004973175,14.46,2882.26
367872,1.2305164,2874,3498.701812982559,899,0.19165039,0.0053247125,2942976,0.00075483526,0.8732684701681137,-0.004742681,14.56,2878.56
368000,1.2851087,2875,3499.8418946266174,1109,0.16625977,0.010797853,2944000,0.0005401481,0.7896057665348053,-0.004698016,14.56,2878.56
368128,1.2187945,2876,3500.766478538513,958,0.15600586,0.011991841,2945024,0.0006022281,0.710058331489563,-0.003872493,14.63,2876.86
368256,1.2956959,2877,3501.8372406959534,927,0.17480469,0.0052584955,2946048,0.0005646406,0.8577192425727844,-0.0046219183,14.78,2865.37
368384,1.269916,2878,3502.9439079761505,1025,0.20678711,0.01021254,2947072,0.0007136328,0.8129945695400238,-0.00433559,14.78,2865.37
368512,1.2341326,2879,3503.9449079036713,928,0.20800781,0.017620768,2948096,0.0008661663,0.674792617559433,-0.0053582243,14.78,2865.37
368640,1.2679015,2880,3505.049738883972,940,0.16015625,0.026981458,2949120,0.0006368961,0.5752736330032349,-0.005298062,14.77,2860.27
368768,1.2233288,2881,3506.1415615081787,983,0.20214844,0.010870952,2950144,0.00085827603,0.7432536780834198,-0.0045235623,14.77,2860.27
368896,1.2644441,2882,3507.184146642685,935,0.18310547,0.008598384,2951168,0.0006244329,0.8237087279558182,-0.005771943,14.83,2856.44
369024,1.2497375,2883,3508.280833005905,1064,0.17407227,0.004883011,2952192,0.0006143439,0.8956691473722458,-0.0052452264,14.83,2856.44
369152,1.2294637,2884,3509.246140241623,1103,0.15258789,0.0043171337,2953216,0.0005332675,0.9195701405405998,-0.0041589956,14.83,2856.44
369280,1.2386621,2885,3510.1754925251007,1049,0.16992188,0.00972032,2954240,0.0005575731,0.8295473158359528,-0.0036947697,14.83,2856.44
369408,1.2925262,2886,3511.1527400016785,946,0.1743164,0.0033331942,2955264,0.0005705626,0.9370953515172005,-0.00507538,14.83,2856.44
369536,1.1938131,2887,3512.236106157303,904,0.203125,0.0037009218,2956288,0.0007407431,0.8979824036359787,-0.005886562,14.98,2848.35
369664,1.2551943,2888,3513.370376586914,964,0.19873047,0.005637276,2957312,0.000802548,0.8849520608782768,-0.0049393927,14.98,2848.35
369792,1.2164012,2889,3514.4345576763153,941,0.15820312,0.012104933,2958336,0.0005868387,0.7668172866106033,-0.0048877816,14.98,2848.35
369920,1.2394581,2890,3515.5245337486267,1053,0.15795898,0.008766241,2959360,0.0006042332,0.8578755110502243,-0.0044707134,15.09,2844.19
370048,1.2384325,2891,3516.4982900619507,1057,0.17919922,0.0061942455,2960384,0.0006102995,0.8477064222097397,-0.004711107,15.09,2844.19
370176,1.2156618,2892,3517.468679666519,903,0.17749023,0.0055888426,2961408,0.00053588144,0.8894157558679581,-0.004702424,15.09,2844.19
370304,1.2212802,2893,3518.6043813228607,1052,0.18432617,0.0037996566,2962432,0.0006382374,0.907258614897728,-0.0055244034,15.09,2844.19
370432,1.1961215,2894,3519.57967209816,886,0.1706543,0.0151248155,2963456,0.0009558179,0.750325545668602,-0.0050861477,15.09,2844.19
370560,1.224128,2895,3520.736564397812,856,0.21777344,0.012479579,2964480,0.0009036791,0.7797441631555557,-0.00543627,15.13,2833.78
370688,1.2323732,2896,3521.9336643218994,986,0.17578125,0.017382652,2965504,0.0006419434,0.6083437502384186,-0.002909036,15.13,2833.78
370816,1.2429035,2897,3522.973531961441,1010,0.18359375,0.004587385,2966528,0.0006831794,0.8873247280716896,-0.0051515205,15.13,2833.78
370944,1.2422616,2898,3523.98828792572,998,0.21435547,0.008123382,2967552,0.0008251025,0.8435816317796707,-0.0036273033,15.13,2833.78
371072,1.2478664,2899,3525.01540517807,889,0.2043457,0.0033180313,2968576,0.0007694488,0.9152559265494347,-0.0057692835,15.2,2835.47
