fps,serial_timesteps,explained_variance,value_loss,approxkl,policy_loss,policy_entropy,time_elapsed,clipfrac,total_timesteps,n_updates,ep_len_mean,ep_reward_mean
1005,273792,0.738340824842453,0.021897977,0.001324559,-0.004086749,1.2595632,2640.667702436447,0.19873047,2190336,2139,2856.79,12.61
951,273920,0.838027149438858,0.013339575,0.0014395406,-0.0069931904,1.3479236,2641.6877455711365,0.16894531,2191360,2140,2855.47,12.66
975,274048,0.7938646525144577,0.018197492,0.0011783997,-0.0053847767,1.2748932,2642.7653963565826,0.17114258,2192384,2141,2855.47,12.66
958,274176,0.6615825593471527,0.022228738,0.0011145663,-0.00658052,1.3127668,2643.8165938854218,0.17919922,2193408,2142,2855.47,12.66
887,274304,0.7515510469675064,0.022635147,0.00095625245,-0.005688556,1.2925549,2644.8872606754303,0.15161133,2194432,2143,2854.23,12.69
897,274432,0.8075814247131348,0.012075493,0.0012418211,-0.0056495965,1.3051686,2646.0442900657654,0.17211914,2195456,2144,2854.23,12.69
907,274560,0.8348613828420639,0.013248696,0.0016897325,-0.0068189045,1.3225228,2647.187263727188,0.23168945,2196480,2145,2852.03,12.71
1005,274688,0.8555417358875275,0.011792917,0.0012600232,-0.0052869404,1.3061957,2648.3173518180847,0.19189453,2197504,2146,2852.03,12.71
882,274816,0.7745553255081177,0.016376087,0.0019507657,-0.0038870145,1.3331325,2649.3380024433136,0.23242188,2198528,2147,2851.03,12.71
1086,274944,0.7962912172079086,0.012155584,0.0012720868,-0.0046870997,1.3283572,2650.5010328292847,0.18725586,2199552,2148,2851.03,12.71
875,275072,0.8305999785661697,0.014518841,0.0019263183,-0.005381162,1.311278,2651.445502281189,0.17871094,2200576,2149,2851.03,12.71
981,275200,0.9074517413973808,0.006150253,0.00084448326,-0.0054217326,1.3761632,2652.61630487442,0.14038086,2201600,2150,2851.03,12.71
982,275328,0.8264381289482117,0.016015744,0.0009198815,-0.004853516,1.281486,2653.6608085632324,0.10205078,2202624,2151,2851.03,12.71
977,275456,0.8758911415934563,0.007308313,0.0016270091,-0.0060408562,1.3125278,2654.7044961452484,0.17749023,2203648,2152,2847.98,12.78
908,275584,0.8537678569555283,0.012940424,0.0011433859,-0.006299001,1.3428998,2655.7542474269867,0.16894531,2204672,2153,2842.75,12.87
978,275712,0.8629593700170517,0.011220507,0.0010094162,-0.005957789,1.3317116,2656.8826751708984,0.17358398,2205696,2154,2842.75,12.87
971,275840,0.8738963305950165,0.006851152,0.0010547715,-0.0061657345,1.3416985,2657.930273294449,0.15795898,2206720,2155,2842.75,12.87
882,275968,0.8970103934407234,0.0103047015,0.0012192822,-0.0057624886,1.3583446,2658.986407995224,0.19018555,2207744,2156,2842.75,12.87
934,276096,0.7345912158489227,0.013899326,0.0015355283,-0.0060392558,1.2926277,2660.1482648849487,0.1862793,2208768,2157,2844.03,12.85
1113,276224,0.8633027523756027,0.008947631,0.0014888922,-0.0052736443,1.3704971,2661.245341062546,0.1875,2209792,2158,2844.03,12.85
1160,276352,0.8455537408590317,0.015498267,0.0012598635,-0.0055369195,1.3120385,2662.1665716171265,0.17993164,2210816,2159,2844.03,12.85
977,276480,0.8491079062223434,0.007890298,0.0009547637,-0.005903165,1.3685677,2663.0502831935883,0.16967773,2211840,2160,2844.03,12.85
874,276608,0.7326857149600983,0.019028138,0.0013042468,-0.005981094,1.3287225,2664.1006865501404,0.17675781,2212864,2161,2841.2,12.92
848,276736,0.8026114404201508,0.013019528,0.0012193598,-0.0069113197,1.3573103,2665.274201631546,0.20263672,2213888,2162,2841.2,12.92
935,276864,0.8864341154694557,0.00807246,0.0011868756,-0.00697074,1.301642,2666.4823908805847,0.19018555,2214912,2163,2841.2,12.92
1023,276992,0.8611902594566345,0.012299069,0.0014712054,-0.005540906,1.3450283,2667.5778393745422,0.21289062,2215936,2164,2841.2,12.92
1111,277120,0.8148288726806641,0.014588414,0.0014881038,-0.0066547003,1.3351821,2668.5801117420197,0.16235352,2216960,2165,2839.1,12.91
925,277248,0.7271737158298492,0.017991563,0.0014592407,-0.006061136,1.328395,2669.50368475914,0.19604492,2217984,2166,2839.1,12.91
931,277376,0.8962514325976372,0.007500929,0.0014152157,-0.0076835738,1.3259771,2670.612586736679,0.19238281,2219008,2167,2839.1,12.91
899,277504,0.7601655870676041,0.01724231,0.0013431245,-0.004904098,1.3296064,2671.714772939682,0.17089844,2220032,2168,2837.18,12.97
883,277632,0.7910225540399551,0.01005375,0.0013017548,-0.006864393,1.3403753,2672.8551881313324,0.20361328,2221056,2169,2834.86,12.97
983,277760,0.8783772140741348,0.009860743,0.0013068162,-0.004020399,1.3120434,2674.0164444446564,0.20776367,2222080,2170,2834.86,12.97
965,277888,0.7809418886899948,0.014295073,0.0011398157,-0.005269068,1.3297089,2675.0600492954254,0.1796875,2223104,2171,2834.86,12.97
878,278016,0.8931223750114441,0.009130237,0.0012245597,-0.0070009176,1.3053894,2676.1230578422546,0.17358398,2224128,2172,2834.86,12.97
924,278144,0.8238842636346817,0.014605462,0.0019401198,-0.005141277,1.3007983,2677.2898421287537,0.16210938,2225152,2173,2829.12,13.08
880,278272,0.7760235667228699,0.013743392,0.0014104728,-0.0070656277,1.3001542,2678.4002010822296,0.21240234,2226176,2174,2829.7,13.11
905,278400,0.8526613712310791,0.014822513,0.0012125459,-0.007273755,1.2645673,2679.564385652542,0.20117188,2227200,2175,2829.7,13.11
898,278528,0.7475579082965851,0.02316523,0.0013833857,-0.006663341,1.2269433,2680.6971633434296,0.1850586,2228224,2176,2829.7,13.11
910,278656,0.7028827965259552,0.022755347,0.0012923176,-0.005332346,1.2706847,2681.838329076767,0.19213867,2229248,2177,2829.7,13.11
944,278784,0.8263027518987656,0.013579573,0.0013418802,-0.006937504,1.3176146,2682.9649975299835,0.21508789,2230272,2178,2827.31,13.22
903,278912,0.8612089455127716,0.011639478,0.0013528413,-0.008006836,1.3129756,2684.0512437820435,0.2006836,2231296,2179,2827.31,13.22
965,279040,0.8091809004545212,0.013045367,0.0011325075,-0.0053770496,1.3114145,2685.186273097992,0.17675781,2232320,2180,2827.31,13.22
908,279168,0.8997311890125275,0.012364993,0.0010245246,-0.0060695163,1.3016317,2686.248809337616,0.15576172,2233344,2181,2827.31,13.22
881,279296,0.8668177872896194,0.009655751,0.0010272935,-0.006062361,1.3126682,2687.3780059814453,0.16259766,2234368,2182,2821.67,13.25
922,279424,0.8843170329928398,0.0090213325,0.0007268322,-0.0051465356,1.3332498,2688.542464494705,0.12011719,2235392,2183,2821.67,13.25
848,279552,0.8838252872228622,0.010686003,0.0014937625,-0.006251891,1.3079941,2689.6552543640137,0.18286133,2236416,2184,2821.67,13.25
1025,279680,0.7665872722864151,0.016980186,0.0010113757,-0.004645309,1.2806325,2690.8649837970734,0.1315918,2237440,2185,2817.49,13.31
939,279808,0.7534186244010925,0.022308022,0.0013012945,-0.005818763,1.3164966,2691.865342617035,0.19116211,2238464,2186,2817.49,13.31
920,279936,0.7101745009422302,0.0215235,0.0010673006,-0.004922621,1.296425,2692.9567244052887,0.14379883,2239488,2187,2817.49,13.31
905,280064,0.8843734785914421,0.008217348,0.0008723445,-0.006920887,1.3431073,2694.0704276561737,0.15844727,2240512,2188,2817.49,13.31
812,280192,0.9093637689948082,0.008773517,0.0011626515,-0.00441978,1.3756748,2695.203747987747,0.18823242,2241536,2189,2815.88,13.32
878,280320,0.7858715057373047,0.014463605,0.0013490112,-0.0056088497,1.3068639,2696.4666311740875,0.20336914,2242560,2190,2811.51,13.34
921,280448,0.9021950513124466,0.00650622,0.0011829962,-0.005459486,1.3756291,2697.634825706482,0.19018555,2243584,2191,2811.51,13.34
993,280576,0.8390310853719711,0.014482549,0.0010105306,-0.005260687,1.3539474,2698.7486481666565,0.16918945,2244608,2192,2811.51,13.34
1001,280704,0.6448761224746704,0.018334888,0.0015548213,-0.004776333,1.3321755,2699.7800998687744,0.21459961,2245632,2193,2811.38,13.37
945,280832,0.8118328750133514,0.01315859,0.001626012,-0.00616814,1.3557019,2700.804922580719,0.18457031,2246656,2194,2811.38,13.37
936,280960,0.7859074473381042,0.014501412,0.0011890364,-0.006012583,1.3507931,2701.889886856079,0.19555664,2247680,2195,2815.9,13.28
949,281088,0.6978495419025421,0.021795476,0.0011023171,-0.0072619203,1.3609945,2702.9843802452087,0.16455078,2248704,2196,2815.9,13.28
893,281216,0.6474220454692841,0.018997563,0.0013778869,-0.00598915,1.3802952,2704.063810825348,0.21875,2249728,2197,2810.85,13.38
835,281344,0.6894719302654266,0.019182488,0.000573559,-0.004473103,1.3538188,2705.211528778076,0.087402344,2250752,2198,2810.85,13.38
960,281472,0.838096410036087,0.009859507,0.00089450274,-0.007219299,1.3688275,2706.440183162689,0.15258789,2251776,2199,2810.85,13.38
934,281600,0.8369075357913971,0.012481319,0.0011711459,-0.007315933,1.3888419,2707.5071284770966,0.1940918,2252800,2200,2810.85,13.38
863,281728,0.856018990278244,0.009212309,0.0009886073,-0.0063000713,1.3591212,2708.604223251343,0.17114258,2253824,2201,2806.8,13.46
978,281856,0.8501275181770325,0.011748027,0.0012195911,-0.008239564,1.3539943,2709.791570663452,0.2290039,2254848,2202,2806.8,13.46
1072,281984,0.850398913025856,0.0142789865,0.0010111514,-0.005367641,1.338523,2710.8401107788086,0.18798828,2255872,2203,2806.8,13.46
1028,282112,0.6848589479923248,0.021507563,0.0012267906,-0.004588087,1.368458,2711.795795917511,0.18579102,2256896,2204,2806.8,13.46
878,282240,0.774642288684845,0.01768807,0.0011518316,-0.0072430396,1.333632,2712.7928454875946,0.19970703,2257920,2205,2801.87,13.54
1092,282368,0.7922173887491226,0.019593654,0.00097050477,-0.005784501,1.3482058,2755.7277886867523,0.14746094,2258944,2206,2801.87,13.54
1070,282496,0.849177360534668,0.01025202,0.000937688,-0.0069568176,1.3469386,2756.6665546894073,0.18139648,2259968,2207,2801.87,13.54
980,282624,0.9029348194599152,0.008955764,0.0010291764,-0.0067261653,1.3475585,2757.624817609787,0.17285156,2260992,2208,2798.64,13.6
975,282752,0.8944142386317253,0.008746963,0.0010720245,-0.0066195065,1.3664358,2758.6707675457,0.15966797,2262016,2209,2798.64,13.6
880,282880,0.7221287488937378,0.020316815,0.0011288316,-0.0047668074,1.3056662,2759.722731590271,0.15576172,2263040,2210,2796.54,13.65
921,283008,0.85548235476017,0.010809685,0.0013749215,-0.006702655,1.3619488,2760.888041496277,0.18457031,2264064,2211,2796.54,13.65
1002,283136,0.9117393121123314,0.0082536135,0.00065776845,-0.004775254,1.3482252,2762.0010447502136,0.1159668,2265088,2212,2796.54,13.65
931,283264,0.9037846848368645,0.008206697,0.0010009311,-0.007768872,1.318355,2763.024362564087,0.1784668,2266112,2213,2796.54,13.65
1043,283392,0.8221981674432755,0.015772067,0.0011939032,-0.0045848866,1.3506671,2764.1261324882507,0.18261719,2267136,2214,2796.54,13.65
1127,283520,0.8301991373300552,0.011573313,0.0009664228,-0.005986054,1.3404689,2765.109696149826,0.15600586,2268160,2215,2797.55,13.59
1100,283648,0.8603076785802841,0.011697258,0.0010942743,-0.0054233344,1.3449001,2766.019711256027,0.16577148,2269184,2216,2797.55,13.59
946,283776,0.8735820949077606,0.0072735827,0.0009189349,-0.0055801887,1.3474483,2766.951261281967,0.13476562,2270208,2217,2796.03,13.66
999,283904,0.8882939964532852,0.007913674,0.00083777594,-0.006667895,1.3437313,2768.0346689224243,0.1430664,2271232,2218,2796.03,13.66
894,284032,0.8642912656068802,0.010324517,0.0011370836,-0.006079996,1.3114468,2769.061962366104,0.17089844,2272256,2219,2796.03,13.66
1084,284160,0.8469873070716858,0.013194431,0.000595048,-0.0050620865,1.3629181,2770.208019256592,0.095947266,2273280,2220,2796.03,13.66
1069,284288,0.801966592669487,0.013613046,0.0008594357,-0.005178024,1.352887,2771.1540429592133,0.14233398,2274304,2221,2796.03,13.66
1132,284416,0.6267434656620026,0.027511487,0.0010478544,-0.0046398323,1.3040756,2772.113356113434,0.17456055,2275328,2222,2797.41,13.61
1188,284544,0.7560572922229767,0.015324618,0.0011375884,-0.005721786,1.3093641,2773.020893096924,0.1665039,2276352,2223,2799.2,13.58
1083,284672,0.7008699476718903,0.019098334,0.0008841872,-0.0053972346,1.2946599,2773.883665084839,0.1418457,2277376,2224,2799.2,13.58
1048,284800,0.8815009444952011,0.007955075,0.0010220382,-0.0063386858,1.3648835,2774.8298530578613,0.18286133,2278400,2225,2799.2,13.58
973,284928,0.8011114150285721,0.017066257,0.0012744147,-0.0053439513,1.3141407,2775.8081619739532,0.17333984,2279424,2226,2799.2,13.58
1014,285056,0.8926641717553139,0.0052274605,0.00079826545,-0.0065484447,1.3224373,2776.8625643253326,0.140625,2280448,2227,2800.85,13.57
929,285184,0.8868045434355736,0.008388861,0.00089204113,-0.0063290265,1.3554496,2777.8732538223267,0.14990234,2281472,2228,2799.1,13.63
914,285312,0.7999807596206665,0.011708791,0.0010851163,-0.0063746944,1.330367,2778.9762716293335,0.16040039,2282496,2229,2799.1,13.63
953,285440,0.7592765986919403,0.0169873,0.0011835203,-0.00586549,1.3283029,2780.09795999527,0.14916992,2283520,2230,2799.1,13.63
933,285568,0.7635601907968521,0.02031077,0.0009816599,-0.004339572,1.3196697,2781.1742680072784,0.14941406,2284544,2231,2799.1,13.63
968,285696,0.8650242537260056,0.0065662526,0.0009178389,-0.007630568,1.3258702,2782.2739956378937,0.16308594,2285568,2232,2799.38,13.67
983,285824,0.7397409379482269,0.017708996,0.0008498857,-0.0058584036,1.3314937,2783.333468914032,0.1418457,2286592,2233,2799.38,13.67
903,285952,0.9112207666039467,0.007889131,0.0012618736,-0.005717466,1.3332449,2784.377501964569,0.19628906,2287616,2234,2799.38,13.67
838,286080,0.8405757993459702,0.0072686,0.001029236,-0.0050458796,1.3580703,2785.5123822689056,0.16625977,2288640,2235,2795.13,13.78
923,286208,0.7533005625009537,0.018466454,0.0010192167,-0.0058025094,1.3290155,2786.735387802124,0.15454102,2289664,2236,2795.13,13.78
885,286336,0.5441473126411438,0.028370136,0.0011005758,-0.0053195185,1.3537083,2787.8463912010193,0.11987305,2290688,2237,2791.75,13.85
860,286464,0.6992820501327515,0.028022861,0.0009053261,-0.0050799814,1.3251892,2789.004890203476,0.13330078,2291712,2238,2791.75,13.85
894,286592,0.8063541054725647,0.012827327,0.0008334781,-0.006723374,1.326239,2790.19691157341,0.13574219,2292736,2239,2791.75,13.85
894,286720,0.7878325432538986,0.013573944,0.0009848198,-0.006831574,1.3556046,2791.3426983356476,0.1628418,2293760,2240,2791.58,13.8
859,286848,0.6388985216617584,0.025500162,0.0010816341,-0.006215429,1.342242,2792.490068912506,0.15625,2294784,2241,2791.58,13.8
866,286976,0.5225010216236115,0.030948037,0.0010954279,-0.0040717553,1.3304148,2793.682713508606,0.1430664,2295808,2242,2790.48,13.85
952,287104,0.7491753399372101,0.012219441,0.001016428,-0.006403315,1.3391002,2794.8665652275085,0.1730957,2296832,2243,2786.51,13.86
936,287232,0.8213143348693848,0.01382404,0.00082936895,-0.0051143863,1.3634952,2795.943918466568,0.14916992,2297856,2244,2786.51,13.86
946,287360,0.7556296139955521,0.015842717,0.0008341412,-0.0051296987,1.3420284,2797.0383727550507,0.16040039,2298880,2245,2786.51,13.86
848,287488,0.8294904828071594,0.00997699,0.0008770364,-0.0049368097,1.3638877,2798.1229972839355,0.13500977,2299904,2246,2786.51,13.86
869,287616,0.8302183300256729,0.009352673,0.0011206705,-0.0046419348,1.3477744,2799.3310055732727,0.15283203,2300928,2247,2782.99,13.9
916,287744,0.8902501538395882,0.007049702,0.0012923528,-0.0048311455,1.3720402,2800.5110437870026,0.16503906,2301952,2248,2781.07,13.9
896,287872,0.7329860031604767,0.01913427,0.001145545,-0.005982256,1.2908075,2801.630182504654,0.20581055,2302976,2249,2781.07,13.9
990,288000,0.842029020190239,0.0115952715,0.0013034702,-0.0046316306,1.3543043,2802.774943590164,0.17895508,2304000,2250,2781.07,13.9
894,288128,0.8649442493915558,0.01284447,0.00097157375,-0.005232214,1.3303547,2803.811069250107,0.19604492,2305024,2251,2781.07,13.9
909,288256,0.8081060647964478,0.012324585,0.0010912319,-0.006938772,1.3510027,2804.957057237625,0.17529297,2306048,2252,2781.07,13.9
807,288384,0.7233509421348572,0.020931305,0.000975627,-0.005127822,1.3464776,2806.0848228931427,0.15551758,2307072,2253,2774.18,13.97
829,288512,0.6981028318405151,0.023925304,0.0014340335,-0.0054365383,1.352785,2807.35538649559,0.16210938,2308096,2254,2774.18,13.97
905,288640,0.7502419501543045,0.014648901,0.0013620985,-0.006380424,1.3595188,2808.5914430618286,0.17749023,2309120,2255,2774.18,13.97
1065,288768,0.7977211773395538,0.01165948,0.0011103239,-0.007124412,1.3548293,2809.7238647937775,0.21875,2310144,2256,2774.18,13.97
957,288896,0.7838645279407501,0.020044139,0.0016339967,-0.0076189307,1.363368,2810.6860802173615,0.19897461,2311168,2257,2774.18,13.97
939,289024,0.6452176868915558,0.021812325,0.0011190083,-0.0052880845,1.3361257,2811.758145570755,0.16357422,2312192,2258,2774.18,13.97
873,289152,0.7153609097003937,0.013690222,0.001187111,-0.00563743,1.3470526,2812.850204229355,0.17773438,2313216,2259,2773.16,14.04
947,289280,0.7636339068412781,0.023544846,0.0009336573,-0.00511717,1.3595407,2814.024531364441,0.14697266,2314240,2260,2773.16,14.04
902,289408,0.9052807912230492,0.005826335,0.0009903441,-0.0055684773,1.35069,2815.1080141067505,0.15161133,2315264,2261,2773.16,14.04
827,289536,0.8111517429351807,0.012660982,0.0011277245,-0.0058693895,1.3568076,2816.244843006134,0.16845703,2316288,2262,2770.01,14.13
879,289664,0.8710821270942688,0.010868615,0.0021369243,-0.006023819,1.3602885,2817.485246181488,0.1875,2317312,2263,2771.54,14.05
851,289792,0.8582852780818939,0.009369378,0.0011098153,-0.0054274225,1.3653063,2818.6520590782166,0.1586914,2318336,2264,2771.54,14.05
935,289920,0.773984745144844,0.021069242,0.0012116166,-0.0054413,1.3652923,2819.857250928879,0.15722656,2319360,2265,2771.54,14.05
891,290048,0.8304215967655182,0.016425075,0.0012030738,-0.0062780436,1.3275075,2820.953020095825,0.15649414,2320384,2266,2770.09,14.04
899,290176,0.8747698962688446,0.00820321,0.00082439376,-0.0067116674,1.3723999,2822.1043412685394,0.1706543,2321408,2267,2770.09,14.04
843,290304,0.8961218968033791,0.010374508,0.00086916727,-0.0062620454,1.3580413,2823.2462701797485,0.14453125,2322432,2268,2770.52,14.03
916,290432,0.7467666864395142,0.016649831,0.001032531,-0.005621356,1.3821766,2824.462648153305,0.15649414,2323456,2269,2770.52,14.03
919,290560,0.8989915326237679,0.0068866056,0.0009687283,-0.0053252187,1.366909,2825.5816555023193,0.17797852,2324480,2270,2770.52,14.03
997,290688,0.8390088081359863,0.01514347,0.0009146023,-0.00527612,1.3596005,2826.696407556534,0.15478516,2325504,2271,2770.52,14.03
866,290816,0.5720174312591553,0.031235859,0.0011617484,-0.0058040507,1.3667352,2827.7257409095764,0.15795898,2326528,2272,2770.52,14.03
944,290944,0.8240603059530258,0.014991858,0.00082433346,-0.005076657,1.3620244,2828.9094803333282,0.14868164,2327552,2273,2770.52,14.03
908,291072,0.6927485167980194,0.01865943,0.00084149605,-0.0061103795,1.359134,2829.9962935447693,0.13696289,2328576,2274,2769.51,14.03
985,291200,0.8341780453920364,0.012129589,0.00091104896,-0.006208654,1.3743277,2831.12615942955,0.15966797,2329600,2275,2769.51,14.03
910,291328,0.8843699544668198,0.010437593,0.001191737,-0.0061566024,1.3367136,2832.1665534973145,0.17626953,2330624,2276,2771.71,14.03
1107,291456,0.8071603626012802,0.013642235,0.0007679286,-0.0052136406,1.3217173,2833.2927815914154,0.13793945,2331648,2277,2771.71,14.03
1166,291584,0.8352502286434174,0.015239305,0.0010065835,-0.0044459114,1.3743514,2834.2183697223663,0.140625,2332672,2278,2769.76,14.09
1019,291712,0.7352450489997864,0.020210177,0.0011796004,-0.0040339883,1.3227947,2835.099172115326,0.15844727,2333696,2279,2769.76,14.09
864,291840,0.739923357963562,0.024788572,0.0010750641,-0.0035855344,1.3215799,2836.105322599411,0.1965332,2334720,2280,2769.76,14.09
1006,291968,0.8422361612319946,0.013859092,0.0008909332,-0.0062691686,1.3534296,2837.2911467552185,0.17626953,2335744,2281,2769.76,14.09
876,292096,0.7197325229644775,0.020870008,0.0011869939,-0.005226467,1.3252842,2838.310746908188,0.18383789,2336768,2282,2760.77,14.22
1006,292224,0.8878437578678131,0.010611584,0.00077288144,-0.006529333,1.3435993,2839.4808769226074,0.123535156,2337792,2283,2760.77,14.22
917,292352,0.9218667298555374,0.010495336,0.00088380795,-0.005328331,1.3158675,2840.4998972415924,0.15966797,2338816,2284,2760.77,14.22
853,292480,0.8926490545272827,0.011599401,0.00093655125,-0.0044800723,1.3296787,2841.6178550720215,0.16455078,2339840,2285,2759.22,14.25
1067,292608,0.9143918603658676,0.009140768,0.0009255573,-0.005894378,1.3196279,2842.819037437439,0.16992188,2340864,2286,2751.32,14.42
1101,292736,0.9039256423711777,0.011626073,0.0011163271,-0.0074245883,1.3575646,2843.7804479599,0.2006836,2341888,2287,2751.32,14.42
880,292864,0.75650654733181,0.016940966,0.00094108726,-0.005866291,1.3370863,2844.7121868133545,0.1694336,2342912,2288,2749.94,14.43
935,292992,0.8985795006155968,0.012650558,0.0014422893,-0.006167659,1.2788637,2845.876232624054,0.19750977,2343936,2289,2749.94,14.43
981,293120,0.8197657465934753,0.017252069,0.00094673916,-0.005882595,1.3406384,2846.9717836380005,0.17822266,2344960,2290,2749.94,14.43
894,293248,0.9271988272666931,0.009788674,0.0011926598,-0.0067964224,1.3343086,2848.016128063202,0.20727539,2345984,2291,2749.94,14.43
1056,293376,0.8761337473988533,0.013681913,0.0008841422,-0.0054192636,1.3284746,2849.161916732788,0.14526367,2347008,2292,2749.94,14.43
902,293504,0.8107644021511078,0.016534027,0.0007849181,-0.0053365426,1.3730454,2850.133296251297,0.1352539,2348032,2293,2749.94,14.43
943,293632,0.8331770598888397,0.018482784,0.0009922542,-0.0056221895,1.343732,2851.270197868347,0.16870117,2349056,2294,2749.94,14.43
1013,293760,0.791862428188324,0.021713153,0.0010443215,-0.0055309497,1.3457104,2852.3566439151764,0.16088867,2350080,2295,2749.94,14.43
997,293888,0.7390450835227966,0.019743886,0.0009927833,-0.006680021,1.353585,2853.368532896042,0.15966797,2351104,2296,2749.94,14.43
911,294016,0.841579481959343,0.019530602,0.0010237821,-0.006697572,1.3127246,2854.397552728653,0.16259766,2352128,2297,2749.94,14.43
887,294144,0.843867301940918,0.010374253,0.0014591548,-0.0062383832,1.3290164,2855.522002696991,0.20581055,2353152,2298,2749.57,14.45
896,294272,0.8897080570459366,0.011970776,0.00093390944,-0.007309775,1.3791187,2856.6772191524506,0.17871094,2354176,2299,2747.96,14.43
878,294400,0.9034647941589355,0.010334056,0.00095917255,-0.0040418687,1.3152353,2857.8211839199066,0.14941406,2355200,2300,2752.62,14.37
868,294528,0.8887330442667007,0.009504813,0.00091895496,-0.0063360995,1.3540577,2858.9895384311676,0.18896484,2356224,2301,2752.62,14.37
852,294656,0.876383014023304,0.012695695,0.0012746328,-0.0063133733,1.3524214,2860.1708636283875,0.23754883,2357248,2302,2752.62,14.37
926,294784,0.8469749540090561,0.01516929,0.000988545,-0.0058892276,1.3656362,2861.374189853668,0.19189453,2358272,2303,2752.62,14.37
884,294912,0.7362639605998993,0.022799818,0.0012818353,-0.0054486105,1.35236,2862.482180118561,0.18261719,2359296,2304,2752.62,14.37
888,295040,0.8352028727531433,0.012195988,0.0009079664,-0.0049825707,1.3755467,2863.6413657665253,0.14697266,2360320,2305,2754.64,14.39
725,295168,0.7794006615877151,0.018917434,0.0012690064,-0.004910615,1.3155239,2864.7956256866455,0.22094727,2361344,2306,2751.8,14.43
910,295296,0.747154027223587,0.018004313,0.0010603478,-0.00454284,1.3545854,2866.209478855133,0.16210938,2362368,2307,2751.8,14.43
915,295424,0.7798272222280502,0.018111158,0.0013477041,-0.0059059607,1.3144064,2867.33610868454,0.16088867,2363392,2308,2751.8,14.43
857,295552,0.8346927314996719,0.015968513,0.0008214234,-0.005828416,1.3740432,2868.456244468689,0.1616211,2364416,2309,2751.8,14.43
860,295680,0.8250603824853897,0.015037415,0.0013152653,-0.006572345,1.310159,2869.651957988739,0.18432617,2365440,2310,2751.8,14.43
860,295808,0.8882396444678307,0.00946921,0.0008176544,-0.005989429,1.3324726,2870.842695951462,0.15161133,2366464,2311,2754.54,14.42
972,295936,0.7010965049266815,0.029146397,0.00091360457,-0.0058423555,1.36395,2872.0341415405273,0.14990234,2367488,2312,2754.54,14.42
1020,296064,0.8210850954055786,0.01287612,0.000642582,-0.005660038,1.3218681,2873.0884647369385,0.12475586,2368512,2313,2754.54,14.42
1058,296192,0.8529340624809265,0.01257499,0.000871984,-0.0061622374,1.36377,2874.093155145645,0.1394043,2369536,2314,2754.54,14.42
953,296320,0.8593938946723938,0.008662237,0.0010771314,-0.005664285,1.3610471,2875.062201023102,0.18041992,2370560,2315,2754.54,14.42
1136,296448,0.7153818905353546,0.021865586,0.00084847194,-0.0047721635,1.3582075,2876.137221097946,0.15136719,2371584,2316,2754.54,14.42
1143,296576,0.7857593595981598,0.019654293,0.00081513816,-0.005688793,1.3649712,2877.0408821105957,0.13256836,2372608,2317,2754.54,14.42
1196,296704,0.7970710694789886,0.013573126,0.0012567999,-0.005084359,1.3422326,2877.9373977184296,0.1706543,2373632,2318,2754.54,14.42
938,296832,0.8406433165073395,0.010330768,0.0009908242,-0.0062551517,1.4110655,2878.794273376465,0.15185547,2374656,2319,2752.77,14.5
853,296960,0.8379591107368469,0.018131623,0.0009066518,-0.0050892318,1.3089645,2879.887621641159,0.16015625,2375680,2320,2752.1,14.49
973,297088,0.8227576613426208,0.012567521,0.0010725618,-0.005377754,1.3538606,2881.090163707733,0.20532227,2376704,2321,2752.1,14.49
924,297216,0.8496328890323639,0.013301068,0.0009635715,-0.0040218723,1.3564531,2882.14373588562,0.17285156,2377728,2322,2754.13,14.46
993,297344,0.8675549477338791,0.012544719,0.0011363061,-0.0044197114,1.3486207,2883.2539649009705,0.14672852,2378752,2323,2754.13,14.46
943,297472,0.8798501417040825,0.0075194268,0.000930132,-0.006680105,1.2969891,2884.285543680191,0.16015625,2379776,2324,2754.13,14.46
906,297600,0.9211296141147614,0.007878695,0.00084269664,-0.0050520916,1.35537,2885.3728289604187,0.15161133,2380800,2325,2754.13,14.46
969,297728,0.7380720973014832,0.0198445,0.0009183837,-0.005683927,1.3143947,2886.5043337345123,0.15161133,2381824,2326,2750.71,14.57
1000,297856,0.7031139731407166,0.02022638,0.0010676646,-0.0056714993,1.3529663,2887.562087535858,0.15698242,2382848,2327,2748.57,14.63
1016,297984,0.8840493112802505,0.009540885,0.0009388352,-0.005890915,1.3277524,2888.586899280548,0.17456055,2383872,2328,2748.57,14.63
923,298112,0.8973407000303268,0.007338586,0.00086769275,-0.004485862,1.327788,2889.5957865715027,0.16333008,2384896,2329,2750.56,14.6
873,298240,0.6765831708908081,0.027675036,0.0011399186,-0.0060230815,1.3165908,2890.70644903183,0.20751953,2385920,2330,2750.56,14.6
1028,298368,0.7545751631259918,0.015127413,0.00096256385,-0.0048223324,1.3037369,2891.881101369858,0.16088867,2386944,2331,2745.14,14.73
1150,298496,0.7687356919050217,0.017496884,0.0010454776,-0.005820363,1.3019683,2892.8780546188354,0.14013672,2387968,2332,2745.14,14.73
961,298624,0.8709353804588318,0.008534797,0.0011684038,-0.0058218148,1.3065062,2893.769328355789,0.19189453,2388992,2333,2745.14,14.73
1103,298752,0.8873885869979858,0.009067908,0.0011307953,-0.0057924255,1.3649589,2894.8355963230133,0.2133789,2390016,2334,2745.14,14.73
