fps,serial_timesteps,n_updates,value_loss,policy_loss,explained_variance,policy_entropy,clipfrac,total_timesteps,time_elapsed,approxkl,ep_len_mean,ep_reward_mean
1057,248704,1943,0.014738993,-0.0050628986,0.8647679686546326,1.428286,0.18188477,1989632,2161.083788394928,0.0014158328,2007.84,17.17
1085,248832,1944,0.017455466,-0.004116144,0.8427817076444626,1.4735705,0.12475586,1990656,2162.054322719574,0.00089274894,2007.84,17.17
995,248960,1945,0.017848229,-0.0048548975,0.7952594757080078,1.431054,0.19262695,1991680,2162.9995987415314,0.0014601625,2007.84,17.17
963,249088,1946,0.011786405,-0.0049342974,0.8388905823230743,1.4621962,0.16967773,1992704,2164.0299487113953,0.0012080773,2007.84,17.17
952,249216,1947,0.017216228,-0.006744856,0.8418484926223755,1.41561,0.15673828,1993728,2165.0946662425995,0.001112457,2001.48,17.2
1005,249344,1948,0.014323921,-0.0054418026,0.8318504989147186,1.4566532,0.16796875,1994752,2166.170836210251,0.0010317772,2001.48,17.2
916,249472,1949,0.008314739,-0.0069580236,0.9071790874004364,1.4147294,0.15014648,1995776,2167.1918365955353,0.0011904046,2000.58,17.19
990,249600,1950,0.009359441,-0.0059401966,0.8631538152694702,1.4169878,0.13671875,1996800,2168.3110387325287,0.0010251979,2000.58,17.19
898,249728,1951,0.015264921,-0.005536354,0.8570095598697662,1.409354,0.14013672,1997824,2169.347380876541,0.0010346423,2000.58,17.19
921,249856,1952,0.011555236,-0.0055632372,0.9031691253185272,1.4422615,0.13500977,1998848,2170.48850941658,0.000895861,2000.58,17.19
909,249984,1953,0.020732155,-0.004168031,0.8859273046255112,1.3995562,0.2055664,1999872,2171.6023066043854,0.0012475349,1999.88,17.2
1155,250112,1954,0.018554712,-0.0035895733,0.8960187062621117,1.3877815,0.19384766,2000896,2172.7294948101044,0.0013870288,1995.59,17.2
1187,250240,1955,0.029230716,-0.0040549673,0.7055493295192719,1.3942937,0.18408203,2001920,2173.617183446884,0.0013744725,1995.59,17.2
995,250368,1956,0.013816842,-0.0049409764,0.8478369116783142,1.4130777,0.18359375,2002944,2174.4812145233154,0.0011157424,1995.12,17.2
962,250496,1957,0.009852249,-0.005178679,0.9122696593403816,1.3961055,0.16870117,2003968,2175.5116181373596,0.001182419,1995.12,17.2
1022,250624,1958,0.006288662,-0.006115498,0.8895337134599686,1.4020371,0.1730957,2004992,2176.5774557590485,0.001118964,1995.12,17.2
994,250752,1959,0.0071416516,-0.0053480617,0.9361562430858612,1.4320062,0.17358398,2006016,2177.5817971229553,0.0010728565,1993.79,17.16
1063,250880,1960,0.010590045,-0.005365322,0.8454641848802567,1.3822404,0.15551758,2007040,2178.6127734184265,0.0010706249,1993.79,17.16
1250,251008,1961,0.006829229,-0.0038418237,0.8979715779423714,1.4029282,0.13745117,2008064,2222.644862651825,0.0009344154,1993.79,17.16
1069,251136,1962,0.0039664456,-0.006684776,0.8950960338115692,1.432243,0.17919922,2009088,2223.465451478958,0.0012372581,1993.79,17.16
1050,251264,1963,0.02245861,-0.0056338683,0.6832316219806671,1.429925,0.13256836,2010112,2224.4248061180115,0.0010516222,1993.79,17.16
997,251392,1964,0.024724906,-0.0059515624,0.798045739531517,1.4315389,0.13720703,2011136,2225.4016766548157,0.0009452517,1992.79,17.22
1175,251520,1965,0.019426443,-0.0055115796,0.8232680410146713,1.4381422,0.12817383,2012160,2226.4294860363007,0.00086771324,1992.79,17.22
1107,251648,1966,0.009127202,-0.0067130006,0.9035660922527313,1.4153273,0.10058594,2013184,2227.301981449127,0.00071955903,1995.19,17.16
998,251776,1967,0.013819279,-0.004745992,0.8668830841779709,1.4386567,0.16430664,2014208,2228.22833609581,0.0011242286,1995.19,17.16
1050,251904,1968,0.008761642,-0.0042412104,0.8967265039682388,1.3982626,0.140625,2015232,2229.256292819977,0.0010182644,1995.19,17.16
1160,252032,1969,0.006711815,-0.006209416,0.9059325605630875,1.446053,0.14501953,2016256,2230.233001232147,0.0009231739,1995.19,17.16
975,252160,1970,0.008600564,-0.0058867647,0.9071753099560738,1.4474871,0.16040039,2017280,2231.1175026893616,0.0011643041,2001.1,17.14
976,252288,1971,0.011002962,-0.005997044,0.8748473674058914,1.3786787,0.15795898,2018304,2232.1695404052734,0.0010696352,1996.76,17.14
1073,252416,1972,0.00871082,-0.006238063,0.8879571110010147,1.4558657,0.17382812,2019328,2233.221213579178,0.0011474319,1996.76,17.14
1060,252544,1973,0.0070386515,-0.006524184,0.9282396882772446,1.4168502,0.13500977,2020352,2234.1768021583557,0.00091118127,2000.48,17.13
1176,252672,1974,0.010575584,-0.006615104,0.8614237755537033,1.3931477,0.1237793,2021376,2235.144137620926,0.00088844146,2000.48,17.13
1130,252800,1975,0.004556004,-0.0066365013,0.9453939497470856,1.4433413,0.15771484,2022400,2236.016528606415,0.00097098545,2011.83,17.02
1160,252928,1976,0.010000095,-0.0053351503,0.8814136981964111,1.434408,0.14990234,2023424,2236.924744606018,0.0011105697,2018.04,17.0
1179,253056,1977,0.009571997,-0.004382713,0.868847519159317,1.4129906,0.14941406,2024448,2237.80864071846,0.0012002911,2018.04,17.0
1109,253184,1978,0.01289038,-0.00739666,0.8358606249094009,1.44424,0.19995117,2025472,2238.6782896518707,0.0012662568,2018.04,17.0
1129,253312,1979,0.0060464144,-0.0061670085,0.9248624891042709,1.4152774,0.17260742,2026496,2239.6029591560364,0.0011306355,2014.33,17.0
1109,253440,1980,0.020726953,-0.003907569,0.8044538050889969,1.4200019,0.12988281,2027520,2240.5109524726868,0.0010638478,2014.31,17.0
1079,253568,1981,0.007971953,-0.005053347,0.9171227291226387,1.4308487,0.1237793,2028544,2241.4353137016296,0.0008492286,2014.31,17.0
909,253696,1982,0.0062920824,-0.0053359633,0.8778629675507545,1.3650868,0.13061523,2029568,2242.3859033584595,0.0008768732,2014.31,17.0
988,253824,1983,0.020789303,-0.004038839,0.8286417871713638,1.440031,0.12841797,2030592,2243.5150620937347,0.00091134885,2014.31,17.0
860,253952,1984,0.008147856,-0.005784459,0.910695880651474,1.4303963,0.118896484,2031616,2244.552577018738,0.0007751632,2003.51,17.1
1034,254080,1985,0.0137461675,-0.0041260263,0.8794834315776825,1.3877065,0.11303711,2032640,2245.746126651764,0.0010548721,2000.28,17.16
1076,254208,1986,0.007199345,-0.006794496,0.9341704100370407,1.4160694,0.19140625,2033664,2246.737723350525,0.0012735439,1998.98,17.26
1016,254336,1987,0.025063358,-0.0052249506,0.7864138633012772,1.4524963,0.16308594,2034688,2247.690037727356,0.0012029394,1998.98,17.26
1124,254464,1988,0.018759802,-0.0048945313,0.7115912437438965,1.4071171,0.1508789,2035712,2248.699914932251,0.0011877808,1998.98,17.26
1077,254592,1989,0.007068041,-0.0053086546,0.9330966249108315,1.4411367,0.17041016,2036736,2249.611798286438,0.0010092946,1997.08,17.28
905,254720,1990,0.017594703,-0.005159149,0.8268642723560333,1.4524095,0.17675781,2037760,2250.5634784698486,0.0011557987,1997.08,17.28
984,254848,1991,0.011552788,-0.005258612,0.8360340446233749,1.4387017,0.15112305,2038784,2251.6970665454865,0.0009894648,1997.08,17.28
922,254976,1992,0.0151330335,-0.006060598,0.8444758206605911,1.4116547,0.107421875,2039808,2252.7391040325165,0.00070440327,1994.45,17.32
1040,255104,1993,0.008736823,-0.004405181,0.8566442131996155,1.4511877,0.1027832,2040832,2253.851004600525,0.0006441638,1994.45,17.32
1044,255232,1994,0.011608966,-0.0047791405,0.8265185505151749,1.4360906,0.15063477,2041856,2254.8367671966553,0.0009846394,1994.45,17.32
1063,255360,1995,0.009804216,-0.005254891,0.9224725142121315,1.423729,0.17260742,2042880,2255.818415403366,0.0012468252,1994.48,17.32
854,255488,1996,0.02021389,-0.003642989,0.7427739799022675,1.4147519,0.08203125,2043904,2256.7833280563354,0.0007591742,1994.48,17.32
975,255616,1997,0.018085197,-0.00540617,0.8318684995174408,1.4621862,0.15332031,2044928,2257.9831173419952,0.00092347775,1994.48,17.32
1121,255744,1998,0.01635105,-0.006734923,0.8221037536859512,1.44784,0.14819336,2045952,2259.0355846881866,0.0010136995,1994.48,17.32
1029,255872,1999,0.017489891,-0.006297807,0.8764630705118179,1.44785,0.14233398,2046976,2259.951256752014,0.00095834397,1986.2,17.39
1066,256000,2000,0.017192297,-0.005814866,0.8814148902893066,1.402366,0.10522461,2048000,2260.947117805481,0.0007224616,1982.75,17.42
1107,256128,2001,0.033758912,-0.0048272833,0.7633997350931168,1.4551966,0.12866211,2049024,2261.909915447235,0.00090138306,1983.14,17.46
1090,256256,2002,0.020511433,-0.0051644677,0.8347907513380051,1.408969,0.13769531,2050048,2262.836811065674,0.001005331,1983.14,17.46
1082,256384,2003,0.014620319,-0.005840156,0.8654546439647675,1.434895,0.15917969,2051072,2263.7783765792847,0.0010765903,1981.02,17.43
1154,256512,2004,0.014299385,-0.006526216,0.8538607209920883,1.4269549,0.2097168,2052096,2264.7270498275757,0.001267461,1981.02,17.43
1036,256640,2005,0.013979364,-0.0047096494,0.8739554435014725,1.4322674,0.11450195,2053120,2265.615250825882,0.00084326044,1993.45,17.27
1000,256768,2006,0.01675465,-0.00525646,0.8675348311662674,1.436266,0.15673828,2054144,2266.6059997081757,0.0011583427,1995.25,17.26
1029,256896,2007,0.017102841,-0.0036892728,0.8660105764865875,1.4511632,0.12133789,2055168,2267.6322400569916,0.00081072917,1995.25,17.26
1009,257024,2008,0.01712415,-0.004044924,0.8209153264760971,1.4236754,0.13476562,2056192,2268.6294486522675,0.0008907785,1991.65,17.26
1106,257152,2009,0.005549645,-0.0062303552,0.9051627516746521,1.4549772,0.15136719,2057216,2269.646767616272,0.00096850516,1991.65,17.26
1115,257280,2010,0.0036814013,-0.0063739186,0.9229656308889389,1.4352984,0.18481445,2058240,2270.574798345566,0.0010774464,1991.65,17.26
1001,257408,2011,0.0046005393,-0.0048650755,0.8976397067308426,1.4420106,0.1352539,2059264,2271.4946241378784,0.0008969899,1991.65,17.26
1119,257536,2012,0.0037796516,-0.0045343954,0.9325006678700447,1.482622,0.123046875,2060288,2272.518896341324,0.0007747258,1991.65,17.26
1063,257664,2013,0.0037601409,-0.00543892,0.913071982562542,1.4361383,0.11254883,2061312,2273.4352622032166,0.00074897043,1991.65,17.26
960,257792,2014,0.005218451,-0.005339415,0.8877746909856796,1.4569288,0.15917969,2062336,2274.4004397392273,0.0011233452,1990.12,17.24
987,257920,2015,0.010107113,-0.0069109024,0.9068621173501015,1.4695163,0.15893555,2063360,2275.468589067459,0.0010583391,1991.81,17.25
1023,258048,2016,0.020474445,-0.005186416,0.8069521635770798,1.437821,0.14624023,2064384,2276.507056951523,0.0010272203,1978.8,17.37
1041,258176,2017,0.022539422,-0.0052358,0.7810754328966141,1.4611212,0.16259766,2065408,2277.5095920562744,0.0010985701,1977.37,17.39
1074,258304,2018,0.024088653,-0.005983624,0.7295617461204529,1.4650564,0.12231445,2066432,2278.4942660331726,0.0008934393,1977.37,17.39
951,258432,2019,0.02858887,-0.0036057401,0.719362199306488,1.435988,0.17700195,2067456,2279.4494953155518,0.0012598747,1977.37,17.39
913,258560,2020,0.018771304,-0.005244286,0.7963409721851349,1.4662616,0.1430664,2068480,2280.5279626846313,0.0011293377,1976.33,17.35
1098,258688,2021,0.016662803,-0.004126256,0.7779644578695297,1.4234412,0.17504883,2069504,2281.6505930423737,0.0011527148,1976.33,17.35
1062,258816,2022,0.016935756,-0.005978262,0.7922684401273727,1.4620069,0.12084961,2070528,2282.584042787552,0.00088559097,1976.33,17.35
897,258944,2023,0.020426428,-0.0058942917,0.7288864552974701,1.4825491,0.14501953,2071552,2283.549863100052,0.00087629666,1976.33,17.35
1066,259072,2024,0.015415602,-0.005228092,0.8570302873849869,1.4511814,0.15063477,2072576,2284.6923611164093,0.0009451839,1974.39,17.41
1133,259200,2025,0.013947779,-0.004723712,0.8072225004434586,1.4508259,0.1262207,2073600,2285.6549410820007,0.0008085391,1974.39,17.41
1074,259328,2026,0.028096955,-0.0071251267,0.7323282361030579,1.4872221,0.15844727,2074624,2286.5602283477783,0.0010920872,1974.39,17.41
1155,259456,2027,0.021250457,-0.006768884,0.7695474922657013,1.4458686,0.20214844,2075648,2287.5153300762177,0.0012379775,1974.39,17.41
1148,259584,2028,0.022704087,-0.005637853,0.8124490529298782,1.4715875,0.14257812,2076672,2288.403970479965,0.0008236716,1974.39,17.41
1110,259712,2029,0.019016838,-0.006998226,0.802034929394722,1.459933,0.22338867,2077696,2289.296690940857,0.0014506499,1968.46,17.43
992,259840,2030,0.031352073,-0.0051105022,0.7615408301353455,1.442913,0.1706543,2078720,2290.2201766967773,0.0013450449,1973.28,17.29
1037,259968,2031,0.026160821,-0.007875096,0.7967656254768372,1.4598866,0.19921875,2079744,2291.253352880478,0.0011615267,1973.28,17.29
1001,260096,2032,0.017312486,-0.006489397,0.8490269780158997,1.4445411,0.13842773,2080768,2292.2426223754883,0.0009990245,1974.13,17.29
1036,260224,2033,0.023807418,-0.0052477443,0.811123326420784,1.4375963,0.13110352,2081792,2293.267212867737,0.0008420853,1972.66,17.3
859,260352,2034,0.023385687,-0.005682259,0.8320235311985016,1.4471031,0.18188477,2082816,2294.256784915924,0.0012614963,1975.75,17.27
969,260480,2035,0.028397966,-0.005080328,0.7622944116592407,1.440906,0.15185547,2083840,2295.450819015503,0.0012918859,1975.75,17.27
1063,260608,2036,0.0068038614,-0.005539348,0.8705310672521591,1.4350009,0.2084961,2084864,2296.5091495513916,0.0014988517,1975.75,17.27
1125,260736,2037,0.009356879,-0.005236711,0.8889279365539551,1.4632839,0.14794922,2085888,2297.4735691547394,0.0009241488,1975.75,17.27
1229,260864,2038,0.009371924,-0.005821094,0.8766287788748741,1.4526763,0.15917969,2086912,2298.3846633434296,0.0010512477,1975.75,17.27
1188,260992,2039,0.006641282,-0.0059556593,0.9077489301562309,1.4183842,0.19213867,2087936,2299.2188398838043,0.0015963844,1975.75,17.27
1034,261120,2040,0.0052396124,-0.0063647167,0.9356761574745178,1.4500593,0.13476562,2088960,2300.0824539661407,0.0008557593,1985.92,17.15
1087,261248,2041,0.015824703,-0.0048530204,0.8510712832212448,1.4537613,0.11694336,2089984,2301.07448220253,0.0008307829,1987.89,17.11
1135,261376,2042,0.019647477,-0.0065948474,0.8256717175245285,1.4411473,0.17480469,2091008,2302.0188150405884,0.0011965395,1987.89,17.11
1016,261504,2043,0.02573939,-0.004647731,0.7704913914203644,1.4133925,0.15332031,2092032,2302.921604156494,0.0011460689,1979.31,17.13
1091,261632,2044,0.021701777,-0.006199793,0.8116380423307419,1.4759157,0.14501953,2093056,2303.930870294571,0.00095342455,1977.42,17.15
1135,261760,2045,0.01568441,-0.0046204864,0.8216926902532578,1.4390782,0.16015625,2094080,2304.8710372447968,0.0012563377,1977.42,17.15
1074,261888,2046,0.0104125645,-0.006166147,0.8702404350042343,1.4566844,0.16040039,2095104,2305.7749598026276,0.0009797206,1975.09,17.12
1131,262016,2047,0.011022798,-0.0056922673,0.9073825031518936,1.4590325,0.11450195,2096128,2306.7307546138763,0.00079476705,1975.09,17.12
993,262144,2048,0.013107995,-0.005577069,0.8839047849178314,1.4662802,0.16699219,2097152,2307.637565612793,0.0011182536,1972.39,17.09
1065,262272,2049,0.019727485,-0.0049561374,0.7953562885522842,1.4376423,0.13256836,2098176,2308.670415878296,0.0008457146,1972.39,17.09
1151,262400,2050,0.012492046,-0.0055831308,0.8396064043045044,1.4760334,0.13452148,2099200,2309.633094072342,0.0008488042,1972.39,17.09
1159,262528,2051,0.0100074755,-0.0055981157,0.861600250005722,1.4556409,0.21289062,2100224,2310.5240478515625,0.0012279793,1972.39,17.09
1182,262656,2052,0.0049967146,-0.00619681,0.8733112215995789,1.456128,0.15649414,2101248,2311.408732652664,0.0012693711,1972.39,17.09
1184,262784,2053,0.012958,-0.004915325,0.7464102208614349,1.4696567,0.1616211,2102272,2312.276807785034,0.0010335932,1972.39,17.09
1193,262912,2054,0.0069180904,-0.0046332674,0.853556290268898,1.4381082,0.15551758,2103296,2313.142366886139,0.0010103864,1972.39,17.09
1100,263040,2055,0.006294637,-0.0060535474,0.8817595541477203,1.4556124,0.19824219,2104320,2314.00203871727,0.0011940947,1972.39,17.09
1095,263168,2056,0.0057028783,-0.0059631513,0.9104820936918259,1.4721053,0.08276367,2105344,2314.935047149658,0.001045589,1972.85,17.09
1061,263296,2057,0.008499738,-0.0046772044,0.8975530415773392,1.4557563,0.1550293,2106368,2315.8717987537384,0.0010346387,1973.66,17.07
1034,263424,2058,0.00687415,-0.0064175064,0.9057406634092331,1.4577756,0.14233398,2107392,2316.8389642238617,0.00088391366,1982.74,17.06
1124,263552,2059,0.00523732,-0.0051475135,0.9310249537229538,1.4652919,0.13061523,2108416,2317.829928636551,0.0008217354,1982.74,17.06
1016,263680,2060,0.019116716,-0.004111069,0.7923536449670792,1.4434717,0.16455078,2109440,2318.7425096035004,0.0013189277,1982.74,17.01
1082,263808,2061,0.010206681,-0.0060042427,0.8892013654112816,1.4434278,0.115722656,2110464,2319.7518558502197,0.00070664485,1966.16,17.17
1133,263936,2062,0.007407645,-0.005607177,0.9130818992853165,1.4615291,0.15161133,2111488,2320.699341773987,0.0010278143,1966.16,17.17
1040,264064,2063,0.006681223,-0.0044704955,0.9348729252815247,1.4584589,0.18481445,2112512,2321.6043906211853,0.0012275275,1967.17,17.18
1131,264192,2064,0.008084848,-0.006090106,0.9277132898569107,1.4500695,0.1586914,2113536,2322.5903255939484,0.0011561001,1966.71,17.18
1168,264320,2065,0.0074701337,-0.0056421133,0.8933775573968887,1.4344262,0.16601562,2114560,2323.4982335567474,0.0011102782,1966.71,17.18
1034,264448,2066,0.0042756046,-0.0053825523,0.9276463463902473,1.4520469,0.18115234,2115584,2324.37611413002,0.0010021903,1966.71,17.18
1115,264576,2067,0.0032965383,-0.005714413,0.9304328188300133,1.4827132,0.16772461,2116608,2325.367509126663,0.0010149374,1966.71,17.18
1109,264704,2068,0.011162863,-0.0052380357,0.847080796957016,1.442958,0.14746094,2117632,2326.2877576351166,0.0010678321,1966.71,17.18
1159,264832,2069,0.01021436,-0.005843735,0.9101947024464607,1.4464453,0.12963867,2118656,2327.212715625763,0.0009992187,1961.38,17.23
988,264960,2070,0.010903859,-0.0062670126,0.8725853711366653,1.4528061,0.1628418,2119680,2328.0974357128143,0.0009767012,1956.95,17.23
929,265088,2071,0.009622095,-0.0046649934,0.9168262258172035,1.4706624,0.18969727,2120704,2329.135447740555,0.0012667148,1952.4,17.23
1023,265216,2072,0.0075830775,-0.006888457,0.9194863960146904,1.4580206,0.15893555,2121728,2330.240208864212,0.000928479,1952.4,17.23
873,265344,2073,0.01577133,-0.0048515433,0.8888388425111771,1.4161068,0.1315918,2122752,2331.24289894104,0.0010499515,1949.59,17.23
996,265472,2074,0.0100726755,-0.006140752,0.9227065518498421,1.4237571,0.15600586,2123776,2332.4184758663177,0.00093624945,1944.46,17.23
1037,265600,2075,0.0060675377,-0.0070941774,0.8592292964458466,1.4527951,0.17993164,2124800,2333.448350906372,0.0012404032,1944.46,17.23
889,265728,2076,0.0034547069,-0.00665947,0.9155068248510361,1.4659357,0.17138672,2125824,2334.437271595001,0.00089493487,1944.46,17.23
1062,265856,2077,0.0034299176,-0.004503491,0.9297047853469849,1.4564505,0.17114258,2126848,2335.5905768871307,0.0009860953,1944.46,17.23
957,265984,2078,0.0033583671,-0.0049691317,0.9239519461989403,1.4582331,0.15307617,2127872,2336.556216478348,0.00093770534,1944.46,17.23
1035,266112,2079,0.004626665,-0.006751077,0.908883735537529,1.4876894,0.16308594,2128896,2337.627985715866,0.0010285341,1945.96,17.25
1076,266240,2080,0.0098193055,-0.005955158,0.9113898649811745,1.456335,0.13745117,2129920,2338.618938922882,0.0009480283,1945.97,17.29
1017,266368,2081,0.022235168,-0.0070027607,0.784219428896904,1.4379227,0.14379883,2130944,2339.5724716186523,0.0008947307,1946.01,17.29
1186,266496,2082,0.016466934,-0.006482603,0.7747340947389603,1.4836698,0.17114258,2131968,2340.5818305015564,0.0010979823,1946.01,17.29
1022,266624,2083,0.0068389857,-0.005198199,0.8746137917041779,1.4618751,0.10961914,2132992,2341.446520805359,0.0007067303,1946.01,17.29
1196,266752,2084,0.0036233272,-0.0067170225,0.9185826405882835,1.4853451,0.1665039,2134016,2342.449692249298,0.00095436635,1946.01,17.29
1139,266880,2085,0.0037155773,-0.005509643,0.9220975413918495,1.5070884,0.18432617,2135040,2343.3068294525146,0.0010242948,1946.01,17.29
1051,267008,2086,0.004067838,-0.0066181766,0.9384631998836994,1.4680548,0.15063477,2136064,2344.207200050354,0.0009913521,1949.72,17.3
1088,267136,2087,0.004033335,-0.00574691,0.9374946728348732,1.4796143,0.1496582,2137088,2345.1821990013123,0.0009370741,1947.75,17.28
1047,267264,2088,0.004367692,-0.007987373,0.9428923614323139,1.5135487,0.18383789,2138112,2346.1255033016205,0.0012126521,1946.92,17.29
1046,267392,2089,0.008115567,-0.005708823,0.8980024233460426,1.4685272,0.16845703,2139136,2347.105542898178,0.0010094498,1946.83,17.28
1031,267520,2090,0.009788101,-0.0056660376,0.8997348621487617,1.4953076,0.16870117,2140160,2348.086317539215,0.0010556518,1949.14,17.31
1071,267648,2091,0.004423,-0.005004102,0.9044118523597717,1.5014927,0.13208008,2141184,2349.0809342861176,0.0007676823,1949.14,17.31
1106,267776,2092,0.0031172796,-0.004583784,0.9217307418584824,1.5215031,0.12915039,2142208,2350.038153886795,0.00071835495,1949.14,17.31
1154,267904,2093,0.0029289715,-0.005798626,0.931212492287159,1.5272561,0.15307617,2143232,2350.964873313904,0.0008868058,1949.14,17.31
1080,268032,2094,0.003301918,-0.0058101886,0.9336115047335625,1.5092787,0.16577148,2144256,2351.8533189296722,0.00097139337,1949.14,17.31
1042,268160,2095,0.010091794,-0.005665178,0.8735618889331818,1.4846926,0.16625977,2145280,2352.803143262863,0.0010316214,1953.43,17.31
1043,268288,2096,0.014549155,-0.004164051,0.806025356054306,1.5086898,0.0925293,2146304,2353.787757873535,0.00063978095,1951.06,17.39
1076,268416,2097,0.013279715,-0.0065093474,0.876624085009098,1.4796479,0.12988281,2147328,2354.772075653076,0.0008408758,1951.06,17.39
1040,268544,2098,0.01501688,-0.0051228194,0.8370858281850815,1.486106,0.11206055,2148352,2355.725222349167,0.0015561488,1950.34,17.4
1200,268672,2099,0.012336078,-0.0058484464,0.8624005168676376,1.4907336,0.17529297,2149376,2356.711984872818,0.0010170012,1950.34,17.4
1215,268800,2100,0.011821104,-0.004507725,0.8797822892665863,1.4994755,0.10961914,2150400,2357.566411972046,0.00067756354,1950.34,17.4
1153,268928,2101,0.01687106,-0.003538659,0.8464518785476685,1.4777403,0.13500977,2151424,2358.4102902412415,0.0007548424,1950.34,17.4
1143,269056,2102,0.0071972553,-0.0062274393,0.9325691238045692,1.4970593,0.12670898,2152448,2359.3005447387695,0.00083563075,1941.53,17.54
1102,269184,2103,0.010182642,-0.004809939,0.9151515066623688,1.5117265,0.16723633,2153472,2360.197911262512,0.0009904501,1947.58,17.52
1106,269312,2104,0.027048377,-0.004418391,0.7668710947036743,1.470444,0.14990234,2154496,2361.1286973953247,0.0010873517,1947.58,17.52
963,269440,2105,0.019484866,-0.006448403,0.8849038481712341,1.5201062,0.19140625,2155520,2362.0563192367554,0.00116275,1947.84,17.49
1072,269568,2106,0.014456386,-0.0049339198,0.8376066386699677,1.5098646,0.12866211,2156544,2363.1207826137543,0.00077465584,1947.84,17.49
1138,269696,2107,0.018694598,-0.005183858,0.8605047017335892,1.5031228,0.12524414,2157568,2364.0782177448273,0.0007756194,1947.84,17.49
1143,269824,2108,0.012867274,-0.0056502335,0.8902961015701294,1.5119749,0.17944336,2158592,2364.979552268982,0.0011718116,1941.71,17.51
1146,269952,2109,0.015578721,-0.0027846785,0.8388127982616425,1.4781803,0.19165039,2159616,2365.8768820762634,0.0015292746,1941.71,17.51
1249,270080,2110,0.009314343,-0.0053571165,0.8739537447690964,1.4724147,0.18676758,2160640,2366.7715713977814,0.0010979278,1941.71,17.51
1188,270208,2111,0.006643332,-0.006091925,0.8445029854774475,1.4923383,0.16577148,2161664,2367.5926806926727,0.0010170765,1941.71,17.51
1094,270336,2112,0.0049708923,-0.005226219,0.9314759895205498,1.499779,0.1821289,2162688,2368.4552805423737,0.0012074903,1943.75,17.53
1105,270464,2113,0.0050493777,-0.0058974135,0.9006504714488983,1.4745914,0.15356445,2163712,2369.3931670188904,0.0008682718,1943.75,17.53
1116,270592,2114,0.004018084,-0.005680914,0.9540149457752705,1.4684906,0.11352539,2164736,2370.320704460144,0.0007131382,1943.78,17.53
1001,270720,2115,0.003539998,-0.0062364456,0.919067844748497,1.5042472,0.17163086,2165760,2371.2396948337555,0.0011626545,1942.75,17.55
1083,270848,2116,0.005239307,-0.006428208,0.9560908302664757,1.4674418,0.21435547,2166784,2372.2638549804688,0.0012531326,1951.77,17.47
1118,270976,2117,0.013402891,-0.004895586,0.8297344595193863,1.4616884,0.1694336,2167808,2373.2115914821625,0.0010366284,1951.77,17.47
963,271104,2118,0.0042483206,-0.0055229347,0.9030741825699806,1.4946747,0.10913086,2168832,2374.129115819931,0.0006302484,1951.77,17.47
1011,271232,2119,0.004258677,-0.0062084305,0.9495635814964771,1.4992899,0.17700195,2169856,2375.1934201717377,0.0009584383,1955.23,17.45
1059,271360,2120,0.0058792243,-0.0054915897,0.8931742832064629,1.4711982,0.16333008,2170880,2376.208176612854,0.00095751684,1955.23,17.45
1003,271488,2121,0.005883981,-0.006312424,0.9439877532422543,1.4703497,0.1743164,2171904,2377.1764595508575,0.00118181,1960.29,17.42
1028,271616,2122,0.013716399,-0.004602734,0.7167517244815826,1.462124,0.18774414,2172928,2378.198940038681,0.0013282144,1960.29,17.42
1095,271744,2123,0.0041138083,-0.0040995595,0.924029566347599,1.4926647,0.111083984,2173952,2379.1972045898438,0.00085318997,1960.29,17.42
898,271872,2124,0.0046819765,-0.0066104704,0.945091012865305,1.4401634,0.11791992,2174976,2380.1343955993652,0.0007441947,1957.79,17.43
1080,272000,2125,0.008553995,-0.004985464,0.8990683108568192,1.437074,0.1394043,2176000,2381.2764506340027,0.0008397125,1957.79,17.43
1121,272128,2126,0.01753303,-0.00613794,0.814780667424202,1.4687277,0.14794922,2177024,2382.225249528885,0.0009375488,1957.79,17.43
1133,272256,2127,0.01060491,-0.004340795,0.8572772443294525,1.4613401,0.14624023,2178048,2383.1402537822723,0.0008799343,1957.79,17.43
1018,272384,2128,0.0064741382,-0.0046986793,0.8951768651604652,1.4371907,0.1965332,2179072,2384.0451147556305,0.0010175197,1952.18,17.45
900,272512,2129,0.011730594,-0.0074169035,0.8870082050561905,1.4655005,0.22558594,2180096,2385.051416873932,0.0014716561,1949.56,17.54
1033,272640,2130,0.008239822,-0.006930693,0.8941250294446945,1.453212,0.14453125,2181120,2386.1897246837616,0.00083818514,1949.56,17.54
953,272768,2131,0.007761197,-0.005875013,0.912211187183857,1.4754379,0.12573242,2182144,2387.1825037002563,0.0007234736,1951.41,17.57
964,272896,2132,0.00620891,-0.0058465176,0.8573759347200394,1.4621924,0.14379883,2183168,2388.2581675052643,0.00096860726,1951.41,17.57
878,273024,2133,0.018248567,-0.004174591,0.7902898192405701,1.45241,0.12548828,2184192,2389.32093667984,0.0010220873,1948.74,17.6
1151,273152,2134,0.004450073,-0.006367238,0.9311919286847115,1.5002327,0.1640625,2185216,2390.4881122112274,0.0010184031,1948.74,17.6
1212,273280,2135,0.007815511,-0.0054091765,0.8741981387138367,1.5066655,0.14770508,2186240,2391.3794984817505,0.0008459525,1948.74,17.6
1112,273408,2136,0.003459258,-0.004924894,0.9491070583462715,1.4814346,0.14379883,2187264,2392.225818634033,0.00093703606,1950.33,17.57
