value_loss,policy_entropy,total_timesteps,nupdates,fps,explained_variance,ep_len_mean,ep_reward_mean
0.014000916853547096,1.6904693841934204,3704000,46300,1131,0.9058100804686546,1743.12,-16.94
0.02061353251338005,1.6593118906021118,3712000,46400,1131,0.8064750730991364,1744.62,-17.03
0.01850840449333191,1.6330757141113281,3720000,46500,1131,0.8300592750310898,1757.09,-16.93
0.017473557963967323,1.668290138244629,3728000,46600,1131,0.8495676517486572,1758.49,-17.05
0.03183512017130852,1.7250398397445679,3736000,46700,1132,0.7994902580976486,1759.23,-17.13
0.014639700762927532,1.6947917938232422,3744000,46800,1132,0.8221915066242218,1753.86,-17.25
0.01742452383041382,1.656712532043457,3752000,46900,1122,0.790279284119606,1760.78,-17.13
0.007880310527980328,1.7222604751586914,3760000,47000,1122,0.9518269561231136,1771.54,-17.13
0.018360931426286697,1.6766493320465088,3768000,47100,1123,0.6475103497505188,1759.45,-17.3
0.013207395561039448,1.6585054397583008,3776000,47200,1123,0.8856937885284424,1754.52,-17.43
0.019894160330295563,1.6653263568878174,3784000,47300,1123,0.5553331971168518,1760.87,-17.4
0.013196301646530628,1.6953166723251343,3792000,47400,1123,0.7244981229305267,1763.5,-17.28
0.019140705466270447,1.7294769287109375,3800000,47500,1123,0.8228867202997208,1777.88,-17.07
0.045014817267656326,1.6788804531097412,3808000,47600,1124,0.46180349588394165,1778.37,-17.12
0.02009914629161358,1.7112171649932861,3816000,47700,1124,0.7522228360176086,1779.38,-17.14
0.008590728044509888,1.7111791372299194,3824000,47800,1124,0.9221662655472755,1781.56,-17.09
0.017221724614501,1.6591520309448242,3832000,47900,1124,0.8767246156930923,1792.49,-17.11
0.01278035156428814,1.6806796789169312,3840000,48000,1124,0.8224770575761795,1792.0,-17.09
0.018801510334014893,1.6997419595718384,3848000,48100,1125,0.8309943675994873,1795.74,-17.17
0.013551004230976105,1.6889524459838867,3856000,48200,1125,0.897193118929863,1796.49,-17.28
0.02117861807346344,1.703021764755249,3864000,48300,1125,0.8258389234542847,1803.68,-17.32
0.017572592943906784,1.6689164638519287,3872000,48400,1125,0.6545352637767792,1815.37,-17.21
0.06439681351184845,1.6972557306289673,3880000,48500,1126,0.01544874906539917,1815.66,-17.25
0.025647809728980064,1.7505712509155273,3888000,48600,1126,0.8173872083425522,1825.55,-17.03
0.03530389070510864,1.653159737586975,3896000,48700,1126,0.7064938545227051,1828.18,-17.05
0.01858324371278286,1.6991245746612549,3904000,48800,1126,0.8347336649894714,1825.97,-17.09
0.022373532876372337,1.686836838722229,3912000,48900,1126,0.8721825927495956,1841.67,-16.75
0.009054034017026424,1.6406099796295166,3920000,49000,1127,0.8099012225866318,1840.11,-16.78
0.012609152123332024,1.668351173400879,3928000,49100,1127,0.8739115744829178,1858.34,-16.56
0.010563363321125507,1.7687489986419678,3936000,49200,1127,0.8926873803138733,1856.67,-16.6
0.014041105285286903,1.7053260803222656,3944000,49300,1128,0.8874714970588684,1859.13,-16.58
0.016969982534646988,1.6644233465194702,3952000,49400,1128,0.8913846909999847,1871.37,-16.45
0.04193038493394852,1.7102489471435547,3960000,49500,1128,0.8252688199281693,1881.72,-16.24
0.020587123930454254,1.6787042617797852,3968000,49600,1128,0.8440725803375244,1890.95,-16.12
0.025185832753777504,1.72799551486969,3976000,49700,1129,0.8650921136140823,1905.77,-15.92
0.017592480406165123,1.6709718704223633,3984000,49800,1129,0.9123916476964951,1923.92,-15.81
