value_loss,explained_variance,nupdates,total_timesteps,fps,policy_entropy,ep_len_mean,ep_reward_mean
0.025468116626143456,0.7907082140445709,60400,4832000,1080,1.625722885131836,2250.46,-12.43
0.057282496243715286,0.7508329898118973,60500,4840000,1081,1.6300618648529053,2258.68,-12.32
0.05226320028305054,0.7844066917896271,60600,4848000,1081,1.5178407430648804,2269.62,-12.01
0.01575576700270176,0.7417773306369781,60700,4856000,1081,1.5490343570709229,2297.15,-11.78
0.031960856169462204,0.7982176691293716,60800,4864000,1081,1.5318710803985596,2289.17,-11.75
0.04153226688504219,0.84516941010952,60900,4872000,1082,1.5377119779586792,2291.75,-11.79
0.014825967140495777,0.9591011963784695,61000,4880000,1082,1.6175734996795654,2278.3,-11.96
0.04331851005554199,0.8163734823465347,61100,4888000,1082,1.6018612384796143,2279.15,-11.9
0.035294193774461746,0.9166412800550461,61200,4896000,1082,1.5609307289123535,2257.3,-12.04
0.038567882031202316,0.7881910055875778,61300,4904000,1082,1.5862915515899658,2245.5,-11.93
0.037002697587013245,0.6357901990413666,61400,4912000,1083,1.613183617591858,2239.46,-11.94
0.01525179110467434,0.9064453095197678,61500,4920000,1083,1.58561110496521,2214.59,-12.18
0.04246734827756882,0.8476633280515671,61600,4928000,1083,1.5068423748016357,2194.23,-12.46
0.02714240550994873,0.7012184858322144,61700,4936000,1083,1.6835050582885742,2192.35,-12.47
0.05278591066598892,0.6951100826263428,61800,4944000,1083,1.6615537405014038,2214.87,-12.11
0.02636615000665188,0.7545943260192871,61900,4952000,1083,1.6535392999649048,2198.31,-12.28
0.0200068149715662,0.9020563662052155,62000,4960000,1084,1.6823514699935913,2193.73,-12.43
0.04135885834693909,0.37122559547424316,62100,4968000,1084,1.643591284751892,2196.92,-12.35
0.041218578815460205,0.8746676295995712,62200,4976000,1084,1.6284434795379639,2198.36,-12.31
0.011724172160029411,0.9391658827662468,62300,4984000,1084,1.629417061805725,2228.34,-12.12
0.08491694927215576,0.5718928277492523,62400,4992000,1084,1.5643528699874878,2220.87,-12.21
0.03896681219339371,0.69765704870224,62500,5000000,1085,1.6189324855804443,2217.33,-12.15
